# z LM (E,E) abs(P1) alpha
13.466667 0.000000 1.000000 1.000000 0.000000
13.533333 0.000000 1.000000 1.000000 0.000000
13.600000 0.000000 1.000000 1.000000 0.000000
13.666667 0.000000 1.000000 1.000000 0.000000
13.733333 0.000000 1.000000 1.000000 0.000000
13.800000 0.000000 1.000000 1.000000 0.000000
13.866667 0.000000 1.000000 1.000000 0.000000
13.933333 0.000000 1.000000 1.000000 0.000000
14.000000 0.000000 1.000000 1.000000 0.000000
14.066667 0.000000 1.000000 1.000000 0.000000
14.133333 0.000000 1.000000 1.000000 0.000000
14.200000 0.000000 1.000000 1.000000 0.000000
14.266667 0.000000 1.000000 1.000000 0.000000
14.333333 0.000000 1.000000 1.000000 0.000000
14.400000 0.000000 1.000000 1.000000 0.000000
14.466667 0.000000 1.000000 1.000000 0.000000
14.533333 0.000000 1.000000 1.000000 0.000000
14.600000 0.000000 1.000000 1.000000 0.000000
14.666667 0.000000 1.000000 1.000000 0.000000
14.733333 0.000000 1.000000 1.000000 0.000000
14.800000 0.000000 1.000000 1.000000 0.000000
14.866667 0.000000 1.000000 1.000000 0.000000
14.933333 0.000000 1.000000 1.000000 0.000000
15.000000 0.000000 1.000000 1.000000 0.000000
15.066667 0.000000 1.000000 1.000000 0.000000
15.133333 0.000000 1.000000 1.000000 0.000000
15.200000 0.000000 1.000000 1.000000 0.000000
15.266667 0.000000 1.000000 1.000000 0.000000
15.333333 0.000000 1.000000 1.000000 0.000000
15.400000 0.000000 1.000000 1.000000 0.000000
15.466667 0.000000 1.000000 1.000000 0.000000
15.533333 0.000000 1.000000 1.000000 0.000000
15.600000 0.000000 1.000000 1.000000 0.000000
15.666667 0.000000 1.000000 1.000000 0.000000
15.733333 0.000000 1.000000 1.000000 0.000000
15.800000 0.000000 1.000000 1.000000 0.000000
15.866667 0.000000 1.000000 1.000000 0.000000
15.933333 0.000000 1.000000 1.000000 0.000000
16.000000 0.000000 1.000000 1.000000 0.000000
16.066667 0.000000 1.000000 1.000000 0.000000
16.133333 0.000000 1.000000 1.000000 0.000000
16.200000 0.000000 1.000000 1.000000 0.000000
16.266667 0.000000 1.000000 1.000000 0.000000
16.333333 0.000000 1.000000 1.000000 0.000000
16.400000 0.000000 1.000000 1.000000 0.000000
16.466667 0.000000 1.000000 1.000000 0.000000
16.533333 0.000000 1.000000 1.000000 0.000000
16.600000 0.000000 1.000000 1.000000 0.000000
16.666667 0.000000 1.000000 1.000000 0.000000
16.733333 0.000000 1.000000 1.000000 0.000000
16.800000 0.000000 1.000000 1.000000 0.000000
16.866667 0.000000 1.000000 1.000000 0.000000
16.933333 0.000000 1.000000 1.000000 0.000000
17.000000 0.000000 1.000000 1.000000 0.000000
17.066667 0.000001 1.000000 1.000000 0.000000
17.133333 0.000001 1.000000 1.000000 0.000000
17.200000 0.000001 1.000000 1.000000 0.000000
17.266667 0.000001 1.000000 1.000000 0.000000
17.333333 0.000001 1.000000 1.000000 0.000000
17.400000 0.000001 1.000000 1.000000 0.000000
17.466667 0.000001 1.000000 1.000000 0.000000
17.533333 0.000001 1.000000 1.000000 0.000000
17.600000 0.000001 1.000000 1.000000 0.000001
17.666667 0.000001 1.000000 1.000000 0.000001
17.733333 0.000001 1.000000 1.000000 0.000001
17.800000 0.000001 1.000000 1.000000 0.000001
17.866667 0.000001 1.000000 1.000000 0.000001
17.933333 0.000001 1.000000 1.000000 0.000001
18.000000 0.000001 1.000000 1.000000 0.000001
18.066667 0.000001 1.000000 1.000000 0.000001
18.133333 0.000001 1.000000 1.000000 0.000001
18.200000 0.000001 1.000000 1.000000 0.000001
18.266667 0.000001 1.000000 1.000000 0.000001
18.333333 0.000001 1.000000 1.000000 0.000001
18.400000 0.000001 1.000000 1.000000 0.000001
18.466667 0.000001 1.000000 1.000000 0.000001
18.533333 0.000001 1.000000 1.000000 0.000001
18.600000 0.000001 1.000000 1.000000 0.000001
18.666667 0.000001 1.000000 1.000000 0.000001
18.733333 0.000001 1.000000 1.000000 0.000001
18.800000 0.000001 1.000000 1.000000 0.000001
18.866667 0.000001 1.000000 1.000000 0.000001
18.933333 0.000001 1.000000 1.000000 0.000001
19.000000 0.000001 1.000000 1.000000 0.000001
19.066667 0.000001 1.000000 1.000000 0.000001
19.133333 0.000001 1.000000 1.000000 0.000001
19.200000 0.000001 1.000000 1.000000 0.000001
19.266667 0.000001 1.000000 1.000000 0.000001
19.333333 0.000001 1.000000 1.000000 0.000001
19.400000 0.000001 1.000000 1.000000 0.000001
19.466667 0.000001 1.000000 1.000000 0.000001
19.533333 0.000001 1.000000 1.000000 0.000001
19.600000 0.000001 1.000000 1.000000 0.000001
19.666667 0.000001 1.000000 1.000000 0.000001
19.733333 0.000001 1.000000 1.000000 0.000001
19.800000 0.000001 1.000000 1.000000 0.000001
19.866667 0.000001 1.000000 1.000000 0.000001
19.933333 0.000001 1.000000 1.000000 0.000001
20.000000 0.000001 1.000000 1.000000 0.000001
20.066667 0.000001 1.000000 1.000000 0.000001
20.133333 0.000001 1.000000 1.000000 0.000001
20.200000 0.000001 1.000000 1.000000 0.000001
20.266667 0.000001 1.000000 1.000000 0.000001
20.333333 0.000001 1.000000 1.000000 0.000001
20.400000 0.000001 1.000000 1.000000 0.000001
20.466667 0.000001 1.000000 1.000000 0.000001
20.533333 0.000001 1.000000 1.000000 0.000001
20.600000 0.000001 1.000000 1.000000 0.000001
20.666667 0.000001 1.000000 1.000000 0.000001
20.733333 0.000001 1.000000 1.000000 0.000001
20.800000 0.000001 1.000000 1.000000 0.000001
20.866667 0.000001 1.000000 1.000000 0.000001
20.933333 0.000001 1.000000 1.000000 0.000001
21.000000 0.000001 1.000000 1.000000 0.000001
21.066667 0.000001 1.000000 1.000000 0.000001
21.133333 0.000001 1.000000 1.000000 0.000001
21.200000 0.000001 1.000000 1.000000 0.000001
21.266667 0.000001 1.000000 1.000000 0.000001
21.333333 0.000001 1.000000 1.000000 0.000001
21.400000 0.000001 1.000000 1.000000 0.000001
21.466667 0.000001 1.000000 1.000000 0.000001
21.533333 0.000001 1.000000 1.000000 0.000001
21.600000 0.000001 1.000000 1.000000 0.000001
21.666667 0.000001 1.000000 1.000000 0.000001
21.733333 0.000001 1.000000 1.000000 0.000001
21.800000 0.000001 1.000000 1.000000 0.000001
21.866667 0.000001 1.000000 1.000000 0.000001
21.933333 0.000001 1.000000 1.000000 0.000001
22.000000 0.000001 1.000000 1.000000 0.000001
22.066667 0.000001 1.000000 1.000000 0.000001
22.133333 0.000001 1.000000 1.000000 0.000001
22.200000 0.000001 1.000000 1.000000 0.000001
22.266667 0.000001 1.000000 1.000000 0.000001
22.333333 0.000001 1.000000 1.000000 0.000001
22.400000 0.000001 1.000000 1.000000 0.000001
22.466667 0.000001 1.000000 1.000000 0.000001
22.533333 0.000001 1.000000 1.000000 0.000001
22.600000 0.000001 1.000000 1.000000 0.000001
22.666667 0.000001 1.000000 1.000000 0.000001
22.733333 0.000001 1.000000 1.000000 0.000001
22.800000 0.000001 1.000000 1.000000 0.000001
22.866667 0.000001 1.000000 1.000000 0.000001
22.933333 0.000001 1.000000 1.000000 0.000001
23.000000 0.000001 1.000000 1.000000 0.000001
23.066667 0.000001 1.000000 1.000000 0.000001
23.133333 0.000001 1.000000 1.000000 0.000001
23.200000 0.000001 1.000000 1.000000 0.000001
23.266667 0.000001 1.000000 1.000000 0.000001
23.333333 0.000001 1.000000 1.000000 0.000001
23.400000 0.000001 1.000000 1.000000 0.000001
23.466667 0.000001 1.000000 1.000000 0.000001
23.533333 0.000001 1.000000 1.000000 0.000001
