# z LM (E,E) abs(P1) alpha
35.733333 2.750467 1.000574 0.728579 -0.002490
35.800000 2.743239 1.000574 0.729186 -0.002491
35.866667 2.734062 1.000574 0.729956 -0.002492
35.933333 2.722962 1.000574 0.730890 -0.002492
36.000000 2.709972 1.000574 0.731984 -0.002491
36.066667 2.695130 1.000573 0.733236 -0.002489
36.133333 2.678475 1.000573 0.734643 -0.002486
36.200000 2.660056 1.000572 0.736202 -0.002483
36.266667 2.639920 1.000571 0.737911 -0.002479
36.333333 2.618123 1.000570 0.739765 -0.002475
36.400000 2.594720 1.000569 0.741761 -0.002469
36.466667 2.569772 1.000567 0.743895 -0.002463
36.533333 2.543341 1.000566 0.746162 -0.002456
36.600000 2.515493 1.000564 0.748558 -0.002448
36.666667 2.486294 1.000562 0.751078 -0.002440
36.733333 2.455814 1.000560 0.753719 -0.002431
36.800000 2.424122 1.000558 0.756474 -0.002421
36.866667 2.391291 1.000555 0.759339 -0.002410
36.933333 2.357391 1.000553 0.762308 -0.002399
37.000000 2.322497 1.000550 0.765377 -0.002387
37.066667 2.286681 1.000547 0.768539 -0.002374
37.133333 2.250015 1.000544 0.771790 -0.002360
37.200000 2.212572 1.000540 0.775124 -0.002346
37.266667 2.174425 1.000537 0.778536 -0.002331
37.333333 2.135644 1.000533 0.782020 -0.002315
37.400000 2.096300 1.000530 0.785570 -0.002298
37.466667 2.056461 1.000526 0.789182 -0.002281
37.533333 2.016196 1.000521 0.792848 -0.002263
37.600000 1.975571 1.000517 0.796565 -0.002245
37.666667 1.934651 1.000513 0.800327 -0.002226
37.733333 1.893499 1.000508 0.804128 -0.002206
37.800000 1.852176 1.000504 0.807962 -0.002185
37.866667 1.810742 1.000499 0.811826 -0.002164
37.933333 1.769254 1.000494 0.815713 -0.002142
38.000000 1.727767 1.000488 0.819618 -0.002120
38.066667 1.686335 1.000483 0.823537 -0.002097
38.133333 1.645010 1.000478 0.827465 -0.002074
38.200000 1.603841 1.000472 0.831396 -0.002050
38.266667 1.562874 1.000467 0.835327 -0.002025
38.333333 1.522155 1.000461 0.839252 -0.002000
38.400000 1.481726 1.000455 0.843167 -0.001974
38.466667 1.441629 1.000449 0.847068 -0.001948
38.533333 1.401903 1.000443 0.850952 -0.001922
38.600000 1.362583 1.000437 0.854812 -0.001895
38.666667 1.323704 1.000430 0.858647 -0.001867
38.733333 1.285300 1.000424 0.862452 -0.001840
38.800000 1.247401 1.000417 0.866223 -0.001811
38.866667 1.210035 1.000411 0.869958 -0.001783
38.933333 1.173230 1.000404 0.873652 -0.001754
39.000000 1.137010 1.000397 0.877303 -0.001725
39.066667 1.101400 1.000391 0.880907 -0.001696
39.133333 1.066420 1.000384 0.884462 -0.001666
39.200000 1.032090 1.000377 0.887964 -0.001636
39.266667 0.998430 1.000370 0.891412 -0.001606
39.333333 0.965454 1.000363 0.894803 -0.001576
39.400000 0.933180 1.000356 0.898134 -0.001546
39.466667 0.901620 1.000349 0.901403 -0.001516
39.533333 0.870786 1.000342 0.904609 -0.001485
39.600000 0.840690 1.000335 0.907748 -0.001455
39.666667 0.811342 1.000328 0.910821 -0.001424
39.733333 0.782749 1.000321 0.913824 -0.001394
39.800000 0.754919 1.000314 0.916757 -0.001364
39.866667 0.727858 1.000307 0.919617 -0.001334
39.933333 0.701570 1.000300 0.922405 -0.001303
40.000000 0.676060 1.000293 0.925118 -0.001274
40.066667 0.651330 1.000287 0.927755 -0.001244
40.133333 0.627383 1.000280 0.930317 -0.001214
40.200000 0.604218 1.000273 0.932801 -0.001185
40.266667 0.581837 1.000266 0.935208 -0.001156
40.333333 0.560238 1.000260 0.937536 -0.001128
40.400000 0.539419 1.000253 0.939786 -0.001099
40.466667 0.519379 1.000247 0.941957 -0.001072
40.533333 0.500114 1.000241 0.944049 -0.001044
40.600000 0.481620 1.000234 0.946061 -0.001017
40.666667 0.463894 1.000228 0.947993 -0.000991
40.733333 0.446929 1.000222 0.949847 -0.000965
40.800000 0.430722 1.000217 0.951621 -0.000939
40.866667 0.415265 1.000211 0.953316 -0.000915
40.933333 0.400552 1.000205 0.954932 -0.000890
41.000000 0.386577 1.000200 0.956470 -0.000867
41.066667 0.373332 1.000195 0.957929 -0.000844
41.133333 0.360809 1.000189 0.959311 -0.000822
41.200000 0.349001 1.000185 0.960616 -0.000800
41.266667 0.337899 1.000180 0.961845 -0.000780
41.333333 0.327495 1.000175 0.962998 -0.000760
41.400000 0.317780 1.000171 0.964075 -0.000741
41.466667 0.308745 1.000167 0.965079 -0.000722
41.533333 0.300382 1.000163 0.966008 -0.000705
41.600000 0.292680 1.000159 0.966865 -0.000688
41.666667 0.285631 1.000155 0.967650 -0.000673
41.733333 0.279226 1.000152 0.968364 -0.000658
41.800000 0.273455 1.000149 0.969008 -0.000644
41.866667 0.268310 1.000146 0.969582 -0.000631
41.933333 0.263780 1.000143 0.970088 -0.000620
42.000000 0.259856 1.000140 0.970526 -0.000609
42.066667 0.256530 1.000138 0.970898 -0.000599
42.133333 0.253793 1.000136 0.971204 -0.000590
42.200000 0.251636 1.000134 0.971445 -0.000582
42.266667 0.250051 1.000133 0.971622 -0.000576
42.333333 0.249028 1.000131 0.971737 -0.000570
42.400000 0.248560 1.000130 0.971789 -0.000566
42.466667 0.248639 1.000130 0.971780 -0.000562
42.533333 0.249258 1.000129 0.971711 -0.000560
42.600000 0.250409 1.000129 0.971582 -0.000558
42.666667 0.252085 1.000129 0.971395 -0.000558
42.733333 0.254279 1.000129 0.971149 -0.000559
42.800000 0.256986 1.000129 0.970847 -0.000561
42.866667 0.260199 1.000130 0.970488 -0.000564
42.933333 0.263913 1.000131 0.970073 -0.000568
43.000000 0.268123 1.000132 0.969603 -0.000574
43.066667 0.272823 1.000134 0.969078 -0.000580
43.133333 0.278011 1.000135 0.968500 -0.000587
43.200000 0.283681 1.000137 0.967868 -0.000596
43.266667 0.289831 1.000140 0.967183 -0.000606
43.333333 0.296457 1.000142 0.966445 -0.000616
43.400000 0.303558 1.000145 0.965655 -0.000628
43.466667 0.311130 1.000148 0.964814 -0.000641
43.533333 0.319173 1.000151 0.963921 -0.000655
43.600000 0.327685 1.000154 0.962977 -0.000670
43.666667 0.336665 1.000158 0.961982 -0.000686
43.733333 0.346114 1.000162 0.960936 -0.000703
43.800000 0.356031 1.000166 0.959839 -0.000721
43.866667 0.366416 1.000170 0.958692 -0.000739
43.933333 0.377271 1.000175 0.957495 -0.000759
44.000000 0.388598 1.000180 0.956247 -0.000780
44.066667 0.400397 1.000185 0.954949 -0.000801
44.133333 0.412671 1.000190 0.953600 -0.000824
44.200000 0.425422 1.000195 0.952202 -0.000847
44.266667 0.438654 1.000201 0.950752 -0.000871
44.333333 0.452368 1.000207 0.949252 -0.000896
44.400000 0.466569 1.000212 0.947701 -0.000922
44.466667 0.481260 1.000219 0.946100 -0.000948
44.533333 0.496445 1.000225 0.944447 -0.000975
44.600000 0.512127 1.000231 0.942744 -0.001003
44.666667 0.528311 1.000238 0.940989 -0.001032
44.733333 0.545001 1.000244 0.939182 -0.001061
44.800000 0.562202 1.000251 0.937324 -0.001090
44.866667 0.579917 1.000258 0.935415 -0.001121
44.933333 0.598152 1.000265 0.933453 -0.001151
45.000000 0.616910 1.000273 0.931439 -0.001183
45.066667 0.636196 1.000280 0.929373 -0.001214
45.133333 0.656014 1.000287 0.927255 -0.001247
45.200000 0.676369 1.000295 0.925085 -0.001279
45.266667 0.697263 1.000302 0.922862 -0.001312
45.333333 0.718701 1.000310 0.920587 -0.001345
45.400000 0.740686 1.000318 0.918260 -0.001379
45.466667 0.763221 1.000325 0.915881 -0.001412
45.533333 0.786308 1.000333 0.913450 -0.001446
45.600000 0.809950 1.000341 0.910967 -0.001480
45.666667 0.834149 1.000349 0.908432 -0.001514
45.733333 0.858905 1.000357 0.905847 -0.001549
45.800000 0.884219 1.000365 0.903211 -0.001583
45.866667 0.910091 1.000373 0.900524 -0.001617
45.933333 0.936520 1.000381 0.897788 -0.001652
46.000000 0.963505 1.000388 0.895004 -0.001686
46.066667 0.991042 1.000396 0.892171 -0.001720
46.133333 1.019129 1.000404 0.889290 -0.001754
46.200000 1.047762 1.000412 0.886364 -0.001788
46.266667 1.076935 1.000420 0.883392 -0.001822
46.333333 1.106642 1.000427 0.880375 -0.001855
46.400000 1.136875 1.000435 0.877316 -0.001888
46.466667 1.167626 1.000443 0.874216 -0.001921
46.533333 1.198884 1.000450 0.871075 -0.001954
46.600000 1.230639 1.000458 0.867897 -0.001986
46.666667 1.262879 1.000465 0.864681 -0.002018
46.733333 1.295588 1.000472 0.861431 -0.002049
46.800000 1.328752 1.000479 0.858148 -0.002080
46.866667 1.362353 1.000486 0.854835 -0.002110
46.933333 1.396373 1.000493 0.851494 -0.002140
47.000000 1.430791 1.000500 0.848126 -0.002170
47.066667 1.465586 1.000507 0.844735 -0.002198
47.133333 1.500733 1.000513 0.841324 -0.002226
47.200000 1.536207 1.000519 0.837895 -0.002254
47.266667 1.571981 1.000525 0.834451 -0.002281
47.333333 1.608024 1.000531 0.830996 -0.002307
47.400000 1.644307 1.000537 0.827532 -0.002332
47.466667 1.680794 1.000543 0.824063 -0.002357
47.533333 1.717451 1.000548 0.820592 -0.002380
47.600000 1.754240 1.000554 0.817124 -0.002403
47.666667 1.791122 1.000559 0.813662 -0.002426
47.733333 1.828055 1.000564 0.810209 -0.002447
47.800000 1.864996 1.000569 0.806771 -0.002468
47.866667 1.901899 1.000573 0.803350 -0.002487
47.933333 1.938716 1.000577 0.799952 -0.002506
48.000000 1.975398 1.000582 0.796581 -0.002524
48.066667 2.011893 1.000585 0.793241 -0.002541
48.133333 2.048146 1.000589 0.789937 -0.002557
48.200000 2.084103 1.000593 0.786674 -0.002572
48.266667 2.119707 1.000596 0.783456 -0.002587
48.333333 2.154898 1.000599 0.780288 -0.002600
48.400000 2.189616 1.000602 0.777176 -0.002612
48.466667 2.223799 1.000604 0.774123 -0.002623
48.533333 2.257384 1.000607 0.771136 -0.002634
48.600000 2.290306 1.000609 0.768218 -0.002643
48.666667 2.322501 1.000611 0.765376 -0.002651
48.733333 2.353901 1.000613 0.762614 -0.002659
48.800000 2.384440 1.000614 0.759938 -0.002665
48.866667 2.414052 1.000615 0.757351 -0.002670
48.933333 2.442668 1.000616 0.754860 -0.002675
49.000000 2.470223 1.000617 0.752469 -0.002678
49.066667 2.496649 1.000618 0.750184 -0.002680
49.133333 2.521880 1.000618 0.748008 -0.002681
49.200000 2.545852 1.000618 0.745946 -0.002682
49.266667 2.568501 1.000618 0.744003 -0.002681
49.333333 2.589766 1.000617 0.742184 -0.002679
49.400000 2.609585 1.000617 0.740493 -0.002677
49.466667 2.627902 1.000616 0.738933 -0.002673
49.533333 2.644661 1.000615 0.737508 -0.002669
49.600000 2.659810 1.000614 0.736223 -0.002663
49.666667 2.673300 1.000612 0.735081 -0.002657
49.733333 2.685085 1.000610 0.734084 -0.002649
49.800000 2.695123 1.000608 0.733236 -0.002641
49.866667 2.703377 1.000606 0.732540 -0.002631
49.933333 2.709812 1.000604 0.731997 -0.002621
50.000000 2.714399 1.000601 0.731611 -0.002610
50.066667 2.717115 1.000599 0.731382 -0.002598
50.133333 2.717940 1.000596 0.731313 -0.002586
50.200000 2.716858 1.000593 0.731404 -0.002572
50.266667 2.713862 1.000589 0.731656 -0.002557
50.333333 2.708946 1.000586 0.732070 -0.002542
50.400000 2.702111 1.000582 0.732646 -0.002526
50.466667 2.693364 1.000578 0.733385 -0.002509
50.533333 2.682716 1.000574 0.734284 -0.002491
50.600000 2.670184 1.000570 0.735344 -0.002473
50.666667 2.655790 1.000565 0.736564 -0.002454
50.733333 2.639561 1.000561 0.737942 -0.002434
50.800000 2.621526 1.000556 0.739475 -0.002414
50.866667 2.601724 1.000551 0.741163 -0.002392
50.933333 2.580194 1.000546 0.743003 -0.002370
51.000000 2.556981 1.000541 0.744991 -0.002348
51.066667 2.532134 1.000536 0.747125 -0.002325
51.133333 2.505703 1.000530 0.749402 -0.002301
51.200000 2.477746 1.000525 0.751818 -0.002277
51.266667 2.448320 1.000519 0.754369 -0.002252
51.333333 2.417487 1.000513 0.757052 -0.002227
51.400000 2.385310 1.000507 0.759862 -0.002201
51.466667 2.351855 1.000501 0.762794 -0.002174
51.533333 2.317190 1.000495 0.765844 -0.002148
51.600000 2.281383 1.000489 0.769008 -0.002120
51.666667 2.244505 1.000482 0.772280 -0.002093
51.733333 2.206628 1.000476 0.775655 -0.002064
51.800000 2.167822 1.000469 0.779128 -0.002036
51.866667 2.128160 1.000462 0.782694 -0.002007
51.933333 2.087714 1.000456 0.786347 -0.001978
52.000000 2.046556 1.000449 0.790082 -0.001948
52.066667 2.004758 1.000442 0.793893 -0.001919
52.133333 1.962391 1.000435 0.797775 -0.001888
52.200000 1.919524 1.000428 0.801722 -0.001858
52.266667 1.876228 1.000421 0.805728 -0.001828
52.333333 1.832570 1.000414 0.809788 -0.001797
52.400000 1.788616 1.000407 0.813897 -0.001766
52.466667 1.744433 1.000400 0.818047 -0.001735
52.533333 1.700085 1.000392 0.822235 -0.001703
52.600000 1.655633 1.000385 0.826453 -0.001672
52.666667 1.611137 1.000378 0.830698 -0.001640
52.733333 1.566658 1.000371 0.834963 -0.001609
52.800000 1.522251 1.000363 0.839243 -0.001577
52.866667 1.477971 1.000356 0.843532 -0.001545
52.933333 1.433872 1.000349 0.847825 -0.001514
53.000000 1.390004 1.000341 0.852118 -0.001482
53.066667 1.346417 1.000334 0.856405 -0.001450
53.133333 1.303158 1.000327 0.860681 -0.001418
53.200000 1.260271 1.000320 0.864941 -0.001387
53.266667 1.217801 1.000312 0.869180 -0.001355
53.333333 1.175789 1.000305 0.873395 -0.001324
53.400000 1.134273 1.000298 0.877579 -0.001293
53.466667 1.093291 1.000291 0.881730 -0.001262
53.533333 1.052879 1.000284 0.885842 -0.001231
53.600000 1.013070 1.000277 0.889911 -0.001200
53.666667 0.973897 1.000269 0.893933 -0.001169
53.733333 0.935390 1.000262 0.897905 -0.001139
53.800000 0.897576 1.000256 0.901823 -0.001109
53.866667 0.860483 1.000249 0.905682 -0.001079
53.933333 0.824136 1.000242 0.909480 -0.001050
54.000000 0.788558 1.000235 0.913213 -0.001021
54.066667 0.753772 1.000229 0.916878 -0.000992
54.133333 0.719798 1.000222 0.920471 -0.000963
54.200000 0.686655 1.000216 0.923990 -0.000935
54.266667 0.654361 1.000209 0.927432 -0.000908
54.333333 0.622931 1.000203 0.930794 -0.000880
54.400000 0.592382 1.000197 0.934073 -0.000854
54.466667 0.562727 1.000191 0.937268 -0.000827
54.533333 0.533978 1.000185 0.940375 -0.000801
54.600000 0.506147 1.000179 0.943393 -0.000776
54.666667 0.479243 1.000173 0.946320 -0.000751
54.733333 0.453277 1.000168 0.949153 -0.000727
54.800000 0.428257 1.000162 0.951891 -0.000704
54.866667 0.404188 1.000157 0.954532 -0.000680
54.933333 0.381078 1.000152 0.957075 -0.000658
55.000000 0.358932 1.000147 0.959519 -0.000636
55.066667 0.337753 1.000142 0.961861 -0.000615
55.133333 0.317546 1.000137 0.964101 -0.000595
55.200000 0.298312 1.000133 0.966239 -0.000575
55.266667 0.280054 1.000128 0.968272 -0.000556
55.333333 0.262772 1.000124 0.970200 -0.000537
55.400000 0.246467 1.000120 0.972023 -0.000520
55.466667 0.231137 1.000116 0.973740 -0.000503
55.533333 0.216783 1.000112 0.975351 -0.000487
55.600000 0.203402 1.000109 0.976855 -0.000472
55.666667 0.190990 1.000106 0.978251 -0.000458
55.733333 0.179546 1.000102 0.979541 -0.000444
55.800000 0.169066 1.000100 0.980724 -0.000432
55.866667 0.159544 1.000097 0.981799 -0.000420
55.933333 0.150977 1.000094 0.982768 -0.000409
56.000000 0.143358 1.000092 0.983631 -0.000399
56.066667 0.136682 1.000090 0.984387 -0.000390
56.133333 0.130942 1.000088 0.985038 -0.000382
56.200000 0.126131 1.000087 0.985584 -0.000375
56.266667 0.122241 1.000085 0.986025 -0.000369
56.333333 0.119266 1.000084 0.986363 -0.000364
56.400000 0.117195 1.000083 0.986598 -0.000360
56.466667 0.116022 1.000082 0.986731 -0.000357
56.533333 0.115735 1.000082 0.986764 -0.000355
56.600000 0.116327 1.000082 0.986697 -0.000354
56.666667 0.117786 1.000082 0.986531 -0.000354
56.733333 0.120103 1.000082 0.986268 -0.000355
56.800000 0.123266 1.000082 0.985909 -0.000357
56.866667 0.127265 1.000083 0.985455 -0.000360
56.933333 0.132089 1.000084 0.984908 -0.000365
57.000000 0.137725 1.000085 0.984269 -0.000370
57.066667 0.144162 1.000087 0.983540 -0.000377
57.133333 0.151387 1.000089 0.982722 -0.000385
57.200000 0.159389 1.000091 0.981817 -0.000393
57.266667 0.168153 1.000093 0.980827 -0.000403
57.333333 0.177667 1.000096 0.979753 -0.000414
57.400000 0.187918 1.000098 0.978597 -0.000426
57.466667 0.198893 1.000101 0.977362 -0.000439
57.533333 0.210576 1.000105 0.976048 -0.000454
57.600000 0.222956 1.000108 0.974658 -0.000469
57.666667 0.236016 1.000112 0.973193 -0.000485
57.733333 0.249744 1.000116 0.971657 -0.000503
57.800000 0.264125 1.000120 0.970049 -0.000521
57.866667 0.279144 1.000125 0.968373 -0.000541
57.933333 0.294787 1.000130 0.966631 -0.000562
58.000000 0.311038 1.000135 0.964824 -0.000584
58.066667 0.327882 1.000140 0.962955 -0.000606
58.133333 0.345306 1.000145 0.961025 -0.000630
58.200000 0.363293 1.000151 0.959037 -0.000655
58.266667 0.381829 1.000157 0.956993 -0.000681
58.333333 0.400899 1.000163 0.954894 -0.000708
58.400000 0.420486 1.000170 0.952743 -0.000735
58.466667 0.440577 1.000176 0.950542 -0.000764
58.533333 0.461155 1.000183 0.948292 -0.000794
58.600000 0.482206 1.000190 0.945997 -0.000824
58.666667 0.503714 1.000197 0.943657 -0.000855
58.733333 0.525665 1.000205 0.941275 -0.000887
58.800000 0.548043 1.000212 0.938854 -0.000920
58.866667 0.570834 1.000220 0.936393 -0.000954
58.933333 0.594022 1.000228 0.933897 -0.000989
59.000000 0.617593 1.000236 0.931366 -0.001024
59.066667 0.641531 1.000244 0.928803 -0.001060
59.133333 0.665824 1.000253 0.926209 -0.001097
59.200000 0.690455 1.000261 0.923586 -0.001134
59.266667 0.715412 1.000270 0.920936 -0.001172
59.333333 0.740679 1.000279 0.918261 -0.001210
59.400000 0.766243 1.000288 0.915562 -0.001249
59.466667 0.792090 1.000297 0.912842 -0.001288
59.533333 0.818206 1.000306 0.910101 -0.001328
59.600000 0.844579 1.000315 0.907342 -0.001369
59.666667 0.871194 1.000325 0.904566 -0.001409
59.733333 0.898040 1.000334 0.901775 -0.001450
59.800000 0.925102 1.000344 0.898969 -0.001492
59.866667 0.952369 1.000353 0.896152 -0.001533
59.933333 0.979828 1.000363 0.893323 -0.001575
60.000000 1.007467 1.000373 0.890485 -0.001617
60.066667 1.035273 1.000382 0.887639 -0.001660
60.133333 1.063236 1.000392 0.884786 -0.001702
60.200000 1.091342 1.000402 0.881927 -0.001744
60.266667 1.119582 1.000412 0.879065 -0.001787
60.333333 1.147942 1.000421 0.876199 -0.001829
60.400000 1.176413 1.000431 0.873332 -0.001871
60.466667 1.204983 1.000441 0.870464 -0.001913
60.533333 1.233640 1.000451 0.867597 -0.001955
60.600000 1.262375 1.000460 0.864731 -0.001997
60.666667 1.291176 1.000470 0.861869 -0.002039
60.733333 1.320032 1.000479 0.859010 -0.002080
60.800000 1.348933 1.000489 0.856157 -0.002121
60.866667 1.377868 1.000498 0.853310 -0.002162
60.933333 1.406825 1.000507 0.850469 -0.002202
61.000000 1.435795 1.000517 0.847638 -0.002242
61.066667 1.464767 1.000526 0.844815 -0.002281
61.133333 1.493728 1.000534 0.842003 -0.002320
61.200000 1.522668 1.000543 0.839202 -0.002358
61.266667 1.551575 1.000552 0.836414 -0.002396
61.333333 1.580439 1.000560 0.833639 -0.002433
61.400000 1.609245 1.000569 0.830879 -0.002469
61.466667 1.637984 1.000577 0.828134 -0.002504
61.533333 1.666641 1.000585 0.825407 -0.002539
61.600000 1.695203 1.000593 0.822697 -0.002573
61.666667 1.723658 1.000601 0.820006 -0.002606
61.733333 1.751992 1.000608 0.817336 -0.002639
61.800000 1.780189 1.000615 0.814687 -0.002670
61.866667 1.808235 1.000622 0.812060 -0.002701
61.933333 1.836115 1.000629 0.809458 -0.002730
62.000000 1.863811 1.000636 0.806881 -0.002759
62.066667 1.891308 1.000642 0.804331 -0.002786
62.133333 1.918587 1.000648 0.801808 -0.002813
62.200000 1.945631 1.000654 0.799316 -0.002839
62.266667 1.972419 1.000660 0.796855 -0.002863
62.333333 1.998933 1.000665 0.794426 -0.002886
62.400000 2.025152 1.000670 0.792031 -0.002908
62.466667 2.051054 1.000675 0.789673 -0.002929
62.533333 2.076616 1.000680 0.787352 -0.002949
62.600000 2.101815 1.000684 0.785072 -0.002968
62.666667 2.126628 1.000688 0.782832 -0.002985
62.733333 2.151029 1.000692 0.780636 -0.003002
62.800000 2.174992 1.000695 0.778485 -0.003016
62.866667 2.198490 1.000698 0.776382 -0.003030
62.933333 2.221496 1.000701 0.774328 -0.003043
63.000000 2.243982 1.000704 0.772326 -0.003054
63.066667 2.265916 1.000706 0.770379 -0.003064
63.133333 2.287271 1.000708 0.768487 -0.003072
63.200000 2.308014 1.000710 0.766654 -0.003080
63.266667 2.328114 1.000711 0.764882 -0.003086
63.333333 2.347540 1.000712 0.763173 -0.003090
63.400000 2.366257 1.000713 0.761530 -0.003094
63.466667 2.384234 1.000713 0.759956 -0.003096
63.533333 2.401435 1.000713 0.758452 -0.003097
63.600000 2.417827 1.000713 0.757022 -0.003096
63.666667 2.433377 1.000713 0.755668 -0.003094
63.733333 2.448048 1.000712 0.754393 -0.003091
63.800000 2.461808 1.000711 0.753199 -0.003087
63.866667 2.474621 1.000710 0.752088 -0.003081
63.933333 2.486454 1.000708 0.751065 -0.003074
64.000000 2.497273 1.000706 0.750130 -0.003066
64.066667 2.507045 1.000704 0.749286 -0.003056
64.133333 2.515737 1.000702 0.748537 -0.003045
64.200000 2.523317 1.000699 0.747884 -0.003033
64.266667 2.529756 1.000696 0.747330 -0.003020
64.333333 2.535022 1.000692 0.746877 -0.003006
64.400000 2.539088 1.000689 0.746527 -0.002990
64.466667 2.541928 1.000685 0.746283 -0.002973
64.533333 2.543514 1.000681 0.746147 -0.002955
64.600000 2.543825 1.000676 0.746120 -0.002936
64.666667 2.542838 1.000672 0.746205 -0.002916
64.733333 2.540534 1.000667 0.746403 -0.002894
64.800000 2.536895 1.000662 0.746716 -0.002872
64.866667 2.531906 1.000656 0.747145 -0.002848
64.933333 2.525555 1.000651 0.747691 -0.002824
65.000000 2.517830 1.000645 0.748356 -0.002798
65.066667 2.508726 1.000639 0.749141 -0.002772
65.133333 2.498236 1.000632 0.750047 -0.002745
65.200000 2.486358 1.000626 0.751073 -0.002716
65.266667 2.473095 1.000619 0.752221 -0.002687
65.333333 2.458449 1.000612 0.753490 -0.002657
65.400000 2.442427 1.000605 0.754881 -0.002626
65.466667 2.425040 1.000598 0.756394 -0.002594
65.533333 2.406299 1.000590 0.758028 -0.002561
65.600000 2.386221 1.000582 0.759782 -0.002528
65.666667 2.364823 1.000575 0.761656 -0.002494
65.733333 2.342129 1.000567 0.763649 -0.002459
65.800000 2.318161 1.000558 0.765759 -0.002423
65.866667 2.292947 1.000550 0.767985 -0.002387
65.933333 2.266518 1.000542 0.770325 -0.002350
66.000000 2.238904 1.000533 0.772778 -0.002313
66.066667 2.210141 1.000524 0.775341 -0.002275
66.133333 2.180266 1.000515 0.778013 -0.002237
66.200000 2.149319 1.000506 0.780790 -0.002198
66.266667 2.117340 1.000497 0.783670 -0.002159
66.333333 2.084374 1.000488 0.786650 -0.002119
66.400000 2.050465 1.000479 0.789727 -0.002079
66.466667 2.015659 1.000470 0.792897 -0.002038
66.533333 1.980006 1.000460 0.796159 -0.001998
66.600000 1.943554 1.000451 0.799507 -0.001957
66.666667 1.906355 1.000441 0.802938 -0.001915
66.733333 1.868459 1.000432 0.806449 -0.001874
66.800000 1.829919 1.000422 0.810036 -0.001832
66.866667 1.790788 1.000412 0.813693 -0.001790
66.933333 1.751119 1.000403 0.817418 -0.001748
67.000000 1.710967 1.000393 0.821205 -0.001706
67.066667 1.670384 1.000383 0.825051 -0.001664
67.133333 1.629426 1.000374 0.828951 -0.001622
67.200000 1.588146 1.000364 0.832900 -0.001579
67.266667 1.546598 1.000354 0.836893 -0.001537
67.333333 1.504836 1.000345 0.840927 -0.001495
67.400000 1.462911 1.000335 0.844996 -0.001453
67.466667 1.420878 1.000325 0.849095 -0.001411
67.533333 1.378787 1.000316 0.853219 -0.001370
67.600000 1.336690 1.000306 0.857365 -0.001328
67.666667 1.294636 1.000297 0.861526 -0.001287
67.733333 1.252676 1.000287 0.865698 -0.001246
67.800000 1.210857 1.000278 0.869876 -0.001205
67.866667 1.169227 1.000268 0.874055 -0.001165
67.933333 1.127832 1.000259 0.878230 -0.001125
68.000000 1.086718 1.000250 0.882397 -0.001085
68.066667 1.045927 1.000241 0.886551 -0.001046
68.133333 1.005504 1.000232 0.890686 -0.001007
68.200000 0.965488 1.000223 0.894799 -0.000968
68.266667 0.925922 1.000214 0.898885 -0.000930
68.333333 0.886843 1.000206 0.902938 -0.000893
68.400000 0.848289 1.000197 0.906955 -0.000856
68.466667 0.810297 1.000189 0.910930 -0.000819
68.533333 0.772901 1.000181 0.914861 -0.000784
68.600000 0.736136 1.000173 0.918741 -0.000748
68.666667 0.700034 1.000165 0.922568 -0.000714
68.733333 0.664626 1.000157 0.926336 -0.000680
68.800000 0.629942 1.000149 0.930043 -0.000646
68.866667 0.596011 1.000142 0.933683 -0.000614
68.933333 0.562859 1.000134 0.937253 -0.000582
69.000000 0.530512 1.000127 0.940750 -0.000551
69.066667 0.498997 1.000120 0.944170 -0.000520
69.133333 0.468335 1.000113 0.947509 -0.000490
69.200000 0.438550 1.000106 0.950763 -0.000462
69.266667 0.409663 1.000100 0.953931 -0.000433
69.333333 0.381693 1.000094 0.957008 -0.000406
69.400000 0.354659 1.000088 0.959991 -0.000380
69.466667 0.328579 1.000082 0.962877 -0.000354
69.533333 0.303471 1.000076 0.965665 -0.000330
69.600000 0.279348 1.000071 0.968351 -0.000306
69.666667 0.256226 1.000065 0.970932 -0.000283
69.733333 0.234117 1.000060 0.973406 -0.000261
69.800000 0.213036 1.000055 0.975772 -0.000240
69.866667 0.192991 1.000051 0.978026 -0.000220
69.933333 0.173995 1.000046 0.980167 -0.000201
70.000000 0.156057 1.000042 0.982194 -0.000183
70.066667 0.139184 1.000038 0.984104 -0.000166
70.133333 0.123385 1.000035 0.985895 -0.000149
70.200000 0.108666 1.000031 0.987567 -0.000134
70.266667 0.095033 1.000028 0.989119 -0.000120
70.333333 0.082491 1.000025 0.990548 -0.000107
70.400000 0.071044 1.000022 0.991854 -0.000095
70.466667 0.060695 1.000020 0.993037 -0.000084
70.533333 0.051446 1.000017 0.994095 -0.000075
70.600000 0.043300 1.000015 0.995027 -0.000066
70.666667 0.036256 1.000014 0.995835 -0.000058
70.733333 0.030316 1.000012 0.996516 -0.000052
70.800000 0.025477 1.000011 0.997071 -0.000046
70.866667 0.021739 1.000010 0.997500 -0.000042
70.933333 0.019099 1.000009 0.997804 -0.000039
71.000000 0.017555 1.000009 0.997981 -0.000036
71.066667 0.017103 1.000008 0.998033 -0.000035
71.133333 0.017737 1.000008 0.997960 -0.000036
71.200000 0.019454 1.000009 0.997763 -0.000037
71.266667 0.022247 1.000009 0.997442 -0.000039
71.333333 0.026110 1.000010 0.996998 -0.000043
71.400000 0.031036 1.000011 0.996433 -0.000047
71.466667 0.037016 1.000012 0.995747 -0.000053
