# z LM (E,E) abs(P1) alpha
35.133333 7.048963 1.001695 0.444173 -0.007352
35.200000 7.041036 1.001695 0.444578 -0.007353
35.266667 7.033014 1.001695 0.444989 -0.007354
35.333333 7.024856 1.001695 0.445407 -0.007356
35.400000 7.016518 1.001696 0.445835 -0.007357
35.466667 7.007960 1.001696 0.446274 -0.007358
35.533333 6.999141 1.001696 0.446728 -0.007359
35.600000 6.990024 1.001697 0.447197 -0.007361
35.666667 6.980569 1.001697 0.447684 -0.007362
35.733333 6.970742 1.001697 0.448191 -0.007363
35.800000 6.960508 1.001698 0.448719 -0.007365
35.866667 6.949835 1.001698 0.449271 -0.007367
35.933333 6.938695 1.001698 0.449847 -0.007368
36.000000 6.927058 1.001699 0.450451 -0.007370
36.066667 6.914902 1.001699 0.451081 -0.007371
36.133333 6.902204 1.001699 0.451741 -0.007373
36.200000 6.888944 1.001700 0.452431 -0.007375
36.266667 6.875109 1.001700 0.453153 -0.007377
36.333333 6.860685 1.001701 0.453906 -0.007379
36.400000 6.845662 1.001701 0.454692 -0.007381
36.466667 6.830037 1.001702 0.455510 -0.007382
36.533333 6.813806 1.001702 0.456362 -0.007384
36.600000 6.796970 1.001703 0.457248 -0.007386
36.666667 6.779537 1.001703 0.458166 -0.007388
36.733333 6.761513 1.001704 0.459118 -0.007391
36.800000 6.742913 1.001704 0.460102 -0.007393
36.866667 6.723751 1.001704 0.461118 -0.007395
36.933333 6.704049 1.001705 0.462166 -0.007397
37.000000 6.683829 1.001705 0.463243 -0.007399
37.066667 6.663118 1.001706 0.464349 -0.007401
37.133333 6.641946 1.001707 0.465482 -0.007404
37.200000 6.620347 1.001707 0.466641 -0.007406
37.266667 6.598358 1.001708 0.467824 -0.007408
37.333333 6.576017 1.001708 0.469028 -0.007410
37.400000 6.553367 1.001709 0.470253 -0.007412
37.466667 6.530453 1.001709 0.471495 -0.007415
37.533333 6.507321 1.001710 0.472753 -0.007417
37.600000 6.484022 1.001710 0.474022 -0.007419
37.666667 6.460606 1.001711 0.475302 -0.007421
37.733333 6.437126 1.001711 0.476589 -0.007423
37.800000 6.413638 1.001712 0.477879 -0.007425
37.866667 6.390197 1.001712 0.479171 -0.007428
37.933333 6.366860 1.001713 0.480460 -0.007430
38.000000 6.343686 1.001713 0.481743 -0.007432
38.066667 6.320733 1.001713 0.483018 -0.007434
38.133333 6.298060 1.001714 0.484281 -0.007435
38.200000 6.275726 1.001714 0.485527 -0.007437
38.266667 6.253793 1.001715 0.486755 -0.007439
38.333333 6.232318 1.001715 0.487960 -0.007441
38.400000 6.211361 1.001716 0.489139 -0.007443
38.466667 6.190981 1.001716 0.490288 -0.007444
38.533333 6.171236 1.001716 0.491403 -0.007446
38.600000 6.152183 1.001717 0.492483 -0.007447
38.666667 6.133879 1.001717 0.493521 -0.007449
38.733333 6.116378 1.001717 0.494517 -0.007450
38.800000 6.099733 1.001717 0.495465 -0.007451
38.866667 6.083999 1.001718 0.496364 -0.007452
38.933333 6.069225 1.001718 0.497209 -0.007453
39.000000 6.055461 1.001718 0.497997 -0.007454
39.066667 6.042754 1.001718 0.498726 -0.007455
39.133333 6.031150 1.001718 0.499393 -0.007455
39.200000 6.020692 1.001719 0.499995 -0.007456
39.266667 6.011421 1.001719 0.500529 -0.007456
39.333333 6.003378 1.001719 0.500992 -0.007457
39.400000 5.996598 1.001719 0.501384 -0.007457
39.466667 5.991116 1.001719 0.501700 -0.007457
39.533333 5.986965 1.001719 0.501940 -0.007457
39.600000 5.984173 1.001719 0.502101 -0.007457
39.666667 5.982767 1.001719 0.502183 -0.007456
39.733333 5.982772 1.001719 0.502182 -0.007456
39.800000 5.984208 1.001718 0.502099 -0.007455
39.866667 5.987094 1.001718 0.501932 -0.007454
39.933333 5.991444 1.001718 0.501681 -0.007453
40.000000 5.997271 1.001718 0.501345 -0.007452
40.066667 6.004583 1.001717 0.500923 -0.007451
40.133333 6.013385 1.001717 0.500415 -0.007449
40.200000 6.023680 1.001717 0.499823 -0.007448
40.266667 6.035466 1.001716 0.499145 -0.007446
40.333333 6.048737 1.001716 0.498383 -0.007444
40.400000 6.063484 1.001715 0.497537 -0.007442
40.466667 6.079694 1.001715 0.496610 -0.007440
40.533333 6.097350 1.001714 0.495601 -0.007437
40.600000 6.116432 1.001714 0.494514 -0.007435
40.666667 6.136912 1.001713 0.493349 -0.007432
40.733333 6.158762 1.001712 0.492110 -0.007429
40.800000 6.181947 1.001712 0.490798 -0.007426
40.866667 6.206427 1.001711 0.489417 -0.007423
40.933333 6.232160 1.001710 0.487969 -0.007419
41.000000 6.259097 1.001709 0.486458 -0.007415
41.066667 6.287184 1.001708 0.484887 -0.007412
41.133333 6.316363 1.001707 0.483261 -0.007408
41.200000 6.346571 1.001706 0.481583 -0.007403
41.266667 6.377737 1.001705 0.479858 -0.007399
41.333333 6.409790 1.001704 0.478091 -0.007395
41.400000 6.442649 1.001703 0.476286 -0.007390
41.466667 6.476230 1.001702 0.474448 -0.007385
41.533333 6.510445 1.001701 0.472583 -0.007380
41.600000 6.545199 1.001700 0.470696 -0.007375
41.666667 6.580392 1.001699 0.468792 -0.007370
41.733333 6.615921 1.001697 0.466879 -0.007364
41.800000 6.651677 1.001696 0.464961 -0.007359
41.866667 6.687547 1.001695 0.463044 -0.007353
41.933333 6.723416 1.001693 0.461136 -0.007347
42.000000 6.759162 1.001692 0.459242 -0.007341
42.066667 6.794662 1.001691 0.457369 -0.007335
42.133333 6.829790 1.001689 0.455523 -0.007328
42.200000 6.864419 1.001688 0.453711 -0.007322
42.266667 6.898419 1.001686 0.451938 -0.007315
42.333333 6.931661 1.001685 0.450212 -0.007309
42.400000 6.964013 1.001683 0.448538 -0.007302
42.466667 6.995348 1.001682 0.446923 -0.007295
42.533333 7.025539 1.001680 0.445372 -0.007288
42.600000 7.054461 1.001678 0.443892 -0.007281
42.666667 7.081993 1.001677 0.442487 -0.007274
42.733333 7.108019 1.001675 0.441163 -0.007267
42.800000 7.132430 1.001673 0.439925 -0.007260
42.866667 7.155122 1.001672 0.438777 -0.007253
42.933333 7.175999 1.001670 0.437724 -0.007246
43.000000 7.194975 1.001668 0.436768 -0.007238
43.066667 7.211972 1.001667 0.435915 -0.007231
43.133333 7.226923 1.001665 0.435165 -0.007224
43.200000 7.239773 1.001663 0.434522 -0.007217
43.266667 7.250479 1.001662 0.433986 -0.007210
43.333333 7.259009 1.001660 0.433560 -0.007203
43.400000 7.265347 1.001659 0.433244 -0.007196
43.466667 7.269487 1.001657 0.433038 -0.007189
43.533333 7.271440 1.001655 0.432940 -0.007182
43.600000 7.271228 1.001654 0.432951 -0.007175
43.666667 7.268889 1.001652 0.433067 -0.007169
43.733333 7.264474 1.001651 0.433288 -0.007162
43.800000 7.258045 1.001649 0.433608 -0.007156
43.866667 7.249680 1.001648 0.434026 -0.007150
43.933333 7.239467 1.001647 0.434537 -0.007144
44.000000 7.227507 1.001645 0.435136 -0.007138
44.066667 7.213911 1.001644 0.435817 -0.007132
44.133333 7.198799 1.001643 0.436576 -0.007127
44.200000 7.182302 1.001641 0.437406 -0.007122
44.266667 7.164557 1.001640 0.438301 -0.007117
44.333333 7.145709 1.001639 0.439253 -0.007112
44.400000 7.125910 1.001638 0.440255 -0.007108
44.466667 7.105316 1.001637 0.441300 -0.007103
44.533333 7.084086 1.001636 0.442380 -0.007100
44.600000 7.062384 1.001636 0.443487 -0.007096
44.666667 7.040376 1.001635 0.444612 -0.007093
44.733333 7.018228 1.001634 0.445747 -0.007090
44.800000 6.996107 1.001634 0.446884 -0.007087
44.866667 6.974179 1.001633 0.448013 -0.007085
44.933333 6.952611 1.001633 0.449127 -0.007083
45.000000 6.931567 1.001632 0.450217 -0.007082
45.066667 6.911208 1.001632 0.451273 -0.007080
45.133333 6.891693 1.001632 0.452288 -0.007080
45.200000 6.873177 1.001632 0.453253 -0.007079
45.266667 6.855812 1.001632 0.454161 -0.007079
45.333333 6.839746 1.001632 0.455001 -0.007079
45.400000 6.825122 1.001632 0.455768 -0.007080
45.466667 6.812079 1.001632 0.456453 -0.007081
45.533333 6.800749 1.001632 0.457049 -0.007082
45.600000 6.791262 1.001633 0.457548 -0.007084
45.666667 6.783741 1.001633 0.457945 -0.007086
45.733333 6.778304 1.001634 0.458231 -0.007089
45.800000 6.775063 1.001635 0.458402 -0.007092
45.866667 6.774126 1.001635 0.458452 -0.007095
45.933333 6.775592 1.001636 0.458374 -0.007099
46.000000 6.779558 1.001637 0.458165 -0.007103
46.066667 6.786114 1.001638 0.457820 -0.007107
46.133333 6.795343 1.001639 0.457333 -0.007112
46.200000 6.807322 1.001640 0.456703 -0.007117
46.266667 6.822123 1.001642 0.455925 -0.007122
46.333333 6.839811 1.001643 0.454998 -0.007127
46.400000 6.860444 1.001644 0.453918 -0.007133
46.466667 6.884076 1.001646 0.452685 -0.007139
46.533333 6.910750 1.001647 0.451297 -0.007145
46.600000 6.940505 1.001648 0.449754 -0.007152
46.666667 6.973371 1.001650 0.448055 -0.007159
46.733333 7.009371 1.001652 0.446202 -0.007165
46.800000 7.048520 1.001653 0.444195 -0.007172
46.866667 7.090822 1.001655 0.442037 -0.007180
46.933333 7.136274 1.001657 0.439730 -0.007187
47.000000 7.184864 1.001658 0.437277 -0.007194
47.066667 7.236566 1.001660 0.434682 -0.007202
47.133333 7.291346 1.001662 0.431949 -0.007209
47.200000 7.349156 1.001663 0.429084 -0.007217
47.266667 7.409937 1.001665 0.426092 -0.007225
47.333333 7.473615 1.001667 0.422979 -0.007232
47.400000 7.540100 1.001669 0.419754 -0.007240
47.466667 7.609287 1.001670 0.416424 -0.007247
47.533333 7.681056 1.001672 0.412997 -0.007255
47.600000 7.755265 1.001674 0.409484 -0.007262
47.666667 7.831755 1.001676 0.405894 -0.007269
47.733333 7.910344 1.001677 0.402238 -0.007276
47.800000 7.990831 1.001679 0.398528 -0.007283
47.866667 8.072989 1.001680 0.394776 -0.007290
47.933333 8.156568 1.001682 0.390995 -0.007296
48.000000 8.241291 1.001683 0.387200 -0.007303
48.066667 8.326857 1.001685 0.383404 -0.007309
48.133333 8.412937 1.001686 0.379624 -0.007314
48.200000 8.499175 1.001687 0.375873 -0.007320
48.266667 8.585187 1.001688 0.372169 -0.007325
48.333333 8.670564 1.001689 0.368529 -0.007330
48.400000 8.754871 1.001690 0.364969 -0.007334
48.466667 8.837649 1.001691 0.361508 -0.007338
48.533333 8.918419 1.001692 0.358162 -0.007342
48.600000 8.996683 1.001693 0.354949 -0.007345
48.666667 9.071931 1.001694 0.351887 -0.007348
48.733333 9.143644 1.001694 0.348994 -0.007351
48.800000 9.211299 1.001695 0.346286 -0.007353
48.866667 9.274379 1.001695 0.343780 -0.007355
48.933333 9.332378 1.001696 0.341492 -0.007356
49.000000 9.384812 1.001696 0.339437 -0.007357
49.066667 9.431224 1.001696 0.337628 -0.007358
49.133333 9.471194 1.001696 0.336078 -0.007358
49.200000 9.504350 1.001696 0.334798 -0.007357
49.266667 9.530371 1.001696 0.333796 -0.007357
49.333333 9.549002 1.001695 0.333081 -0.007356
49.400000 9.560053 1.001695 0.332658 -0.007354
49.466667 9.563408 1.001695 0.332529 -0.007352
49.533333 9.559026 1.001694 0.332697 -0.007350
49.600000 9.546944 1.001693 0.333160 -0.007347
49.666667 9.527277 1.001693 0.333915 -0.007344
49.733333 9.500214 1.001692 0.334957 -0.007341
49.800000 9.466016 1.001691 0.336279 -0.007337
49.866667 9.425008 1.001690 0.337870 -0.007333
49.933333 9.377576 1.001689 0.339720 -0.007328
50.000000 9.324155 1.001688 0.341816 -0.007324
50.066667 9.265224 1.001687 0.344143 -0.007319
50.133333 9.201296 1.001686 0.346685 -0.007313
50.200000 9.132910 1.001684 0.349425 -0.007308
50.266667 9.060620 1.001683 0.352346 -0.007302
50.333333 8.984992 1.001682 0.355427 -0.007296
50.400000 8.906593 1.001680 0.358650 -0.007290
50.466667 8.825986 1.001679 0.361993 -0.007284
50.533333 8.743724 1.001677 0.365438 -0.007278
50.600000 8.660346 1.001676 0.368963 -0.007271
50.666667 8.576375 1.001674 0.372547 -0.007265
50.733333 8.492310 1.001673 0.376170 -0.007258
50.800000 8.408629 1.001671 0.379812 -0.007251
50.866667 8.325787 1.001670 0.383452 -0.007245
50.933333 8.244212 1.001668 0.387070 -0.007238
51.000000 8.164309 1.001667 0.390647 -0.007232
51.066667 8.086457 1.001665 0.394164 -0.007225
51.133333 8.011011 1.001664 0.397603 -0.007219
51.200000 7.938303 1.001662 0.400945 -0.007212
51.266667 7.868642 1.001661 0.404174 -0.007206
51.333333 7.802318 1.001660 0.407272 -0.007200
51.400000 7.739600 1.001658 0.410223 -0.007194
51.466667 7.680740 1.001657 0.413012 -0.007188
51.533333 7.625971 1.001656 0.415625 -0.007183
51.600000 7.575514 1.001654 0.418046 -0.007177
51.666667 7.529575 1.001653 0.420263 -0.007172
51.733333 7.488347 1.001652 0.422263 -0.007168
51.800000 7.452014 1.001651 0.424033 -0.007163
51.866667 7.420749 1.001650 0.425562 -0.007159
51.933333 7.394718 1.001649 0.426839 -0.007155
52.000000 7.374079 1.001648 0.427854 -0.007151
52.066667 7.358985 1.001648 0.428599 -0.007148
52.133333 7.349586 1.001647 0.429063 -0.007145
52.200000 7.346026 1.001646 0.429239 -0.007142
52.266667 7.348449 1.001646 0.429119 -0.007140
52.333333 7.356996 1.001645 0.428697 -0.007138
52.400000 7.371808 1.001645 0.427966 -0.007136
52.466667 7.393028 1.001645 0.426922 -0.007135
52.533333 7.420798 1.001644 0.425559 -0.007134
52.600000 7.455265 1.001644 0.423874 -0.007133
52.666667 7.496577 1.001644 0.421863 -0.007133
52.733333 7.544889 1.001644 0.419523 -0.007133
52.800000 7.600359 1.001644 0.416852 -0.007134
52.866667 7.663150 1.001644 0.413850 -0.007134
52.933333 7.733434 1.001645 0.410514 -0.007135
53.000000 7.811389 1.001645 0.406846 -0.007136
53.066667 7.897202 1.001645 0.402847 -0.007138
53.133333 7.991069 1.001646 0.398517 -0.007140
53.200000 8.093196 1.001646 0.393858 -0.007142
53.266667 8.203800 1.001647 0.388875 -0.007144
53.333333 8.323110 1.001647 0.383570 -0.007147
53.400000 8.451367 1.001648 0.377948 -0.007150
53.466667 8.588825 1.001649 0.372014 -0.007153
53.533333 8.735751 1.001649 0.365774 -0.007156
53.600000 8.892430 1.001650 0.359235 -0.007159
53.666667 9.059156 1.001651 0.352405 -0.007163
53.733333 9.236242 1.001652 0.345293 -0.007166
53.800000 9.424013 1.001653 0.337909 -0.007170
53.866667 9.622809 1.001653 0.330263 -0.007173
53.933333 9.832981 1.001654 0.322367 -0.007177
54.000000 10.054889 1.001655 0.314236 -0.007181
54.066667 10.288901 1.001656 0.305883 -0.007185
54.133333 10.535382 1.001657 0.297325 -0.007189
54.200000 10.794691 1.001658 0.288579 -0.007193
54.266667 11.067167 1.001659 0.279667 -0.007196
54.333333 11.353114 1.001660 0.270610 -0.007200
54.400000 11.652782 1.001660 0.261433 -0.007203
54.466667 11.966334 1.001661 0.252164 -0.007207
54.533333 12.293807 1.001662 0.242834 -0.007210
54.600000 12.635062 1.001663 0.233478 -0.007213
54.666667 12.989711 1.001663 0.224137 -0.007216
54.733333 13.357023 1.001664 0.214857 -0.007219
54.800000 13.735804 1.001665 0.205688 -0.007222
54.866667 14.124241 1.001665 0.196693 -0.007224
54.933333 14.519713 1.001666 0.187938 -0.007226
55.000000 14.918557 1.001666 0.179503 -0.007228
55.066667 15.315821 1.001666 0.171478 -0.007230
55.133333 15.705005 1.001667 0.163964 -0.007231
55.200000 16.077871 1.001667 0.157075 -0.007232
55.266667 16.424390 1.001667 0.150932 -0.007233
55.333333 16.732960 1.001667 0.145664 -0.007233
55.400000 16.991027 1.001667 0.141400 -0.007233
55.466667 17.186169 1.001667 0.138258 -0.007233
55.533333 17.307592 1.001667 0.136339 -0.007232
55.600000 17.347757 1.001667 0.135710 -0.007231
55.666667 17.303697 1.001666 0.136400 -0.007230
55.733333 17.177572 1.001666 0.138395 -0.007228
55.800000 16.976262 1.001666 0.141640 -0.007226
55.866667 16.710146 1.001665 0.146047 -0.007224
55.933333 16.391499 1.001665 0.151504 -0.007221
56.000000 16.032944 1.001664 0.157889 -0.007219
56.066667 15.646292 1.001663 0.165077 -0.007215
56.133333 15.241852 1.001662 0.172945 -0.007212
56.200000 14.828159 1.001661 0.181381 -0.007208
56.266667 14.411983 1.001660 0.190283 -0.007203
56.333333 13.998517 1.001659 0.199560 -0.007199
56.400000 13.591615 1.001658 0.209131 -0.007194
56.466667 13.194057 1.001657 0.218926 -0.007189
56.533333 12.807776 1.001656 0.228882 -0.007184
56.600000 12.434060 1.001654 0.238944 -0.007178
56.666667 12.073712 1.001653 0.249066 -0.007172
56.733333 11.727175 1.001652 0.259204 -0.007166
56.800000 11.394629 1.001650 0.269320 -0.007160
56.866667 11.076069 1.001649 0.279381 -0.007153
56.933333 10.771357 1.001647 0.289356 -0.007146
57.000000 10.480264 1.001646 0.299217 -0.007140
57.066667 10.202502 1.001644 0.308941 -0.007133
57.133333 9.937747 1.001642 0.318502 -0.007126
57.200000 9.685653 1.001641 0.327882 -0.007118
57.266667 9.445865 1.001639 0.337060 -0.007111
57.333333 9.218030 1.001637 0.346018 -0.007104
57.400000 9.001800 1.001636 0.354740 -0.007096
57.466667 8.796836 1.001634 0.363210 -0.007089
57.533333 8.602813 1.001632 0.371415 -0.007082
57.600000 8.419420 1.001631 0.379340 -0.007074
57.666667 8.246362 1.001629 0.386974 -0.007067
57.733333 8.083361 1.001627 0.394305 -0.007060
57.800000 7.930153 1.001626 0.401321 -0.007052
57.866667 7.786494 1.001624 0.408014 -0.007045
57.933333 7.652152 1.001622 0.414374 -0.007038
58.000000 7.526913 1.001621 0.420392 -0.007031
58.066667 7.410578 1.001619 0.426060 -0.007024
58.133333 7.302960 1.001618 0.431372 -0.007018
58.200000 7.203890 1.001616 0.436320 -0.007011
58.266667 7.113209 1.001615 0.440899 -0.007005
58.333333 7.030773 1.001613 0.445104 -0.006999
58.400000 6.956449 1.001612 0.448929 -0.006993
58.466667 6.890117 1.001611 0.452370 -0.006988
58.533333 6.831669 1.001609 0.455425 -0.006982
58.600000 6.781006 1.001608 0.458089 -0.006977
58.666667 6.738041 1.001607 0.460360 -0.006972
58.733333 6.702698 1.001606 0.462237 -0.006968
58.800000 6.674910 1.001605 0.463719 -0.006964
58.866667 6.654620 1.001604 0.464803 -0.006960
58.933333 6.641783 1.001603 0.465491 -0.006956
59.000000 6.636361 1.001603 0.465781 -0.006953
59.066667 6.638325 1.001602 0.465676 -0.006950
59.133333 6.647657 1.001601 0.465176 -0.006947
59.200000 6.664349 1.001601 0.464283 -0.006944
59.266667 6.688401 1.001600 0.462999 -0.006942
59.333333 6.719822 1.001600 0.461327 -0.006940
59.400000 6.758632 1.001599 0.459270 -0.006939
59.466667 6.804859 1.001599 0.456833 -0.006938
59.533333 6.858544 1.001599 0.454018 -0.006937
59.600000 6.919734 1.001599 0.450830 -0.006936
59.666667 6.988491 1.001599 0.447276 -0.006936
59.733333 7.064884 1.001599 0.443359 -0.006936
59.800000 7.148996 1.001599 0.439087 -0.006936
59.866667 7.240921 1.001599 0.434464 -0.006937
59.933333 7.340765 1.001599 0.429499 -0.006938
60.000000 7.448650 1.001599 0.424197 -0.006939
60.066667 7.564708 1.001600 0.418567 -0.006941
60.133333 7.689089 1.001600 0.412616 -0.006943
60.200000 7.821958 1.001601 0.406352 -0.006945
60.266667 7.963497 1.001601 0.399784 -0.006947
60.333333 8.113908 1.001602 0.392920 -0.006949
60.400000 8.273411 1.001602 0.385771 -0.006952
60.466667 8.442250 1.001603 0.378345 -0.006955
60.533333 8.620690 1.001604 0.370651 -0.006958
60.600000 8.809024 1.001605 0.362701 -0.006962
60.666667 9.007573 1.001605 0.354504 -0.006966
60.733333 9.216687 1.001606 0.346071 -0.006969
60.800000 9.436754 1.001607 0.337413 -0.006973
60.866667 9.668195 1.001608 0.328542 -0.006977
60.933333 9.911476 1.001609 0.319467 -0.006982
61.000000 10.167109 1.001610 0.310202 -0.006986
61.066667 10.435655 1.001611 0.300758 -0.006991
61.133333 10.717734 1.001612 0.291148 -0.006996
61.200000 11.014030 1.001614 0.281383 -0.007001
61.266667 11.325296 1.001615 0.271478 -0.007006
61.333333 11.652366 1.001616 0.261446 -0.007011
61.400000 11.996161 1.001617 0.251300 -0.007016
61.466667 12.357702 1.001618 0.241054 -0.007021
61.533333 12.738118 1.001620 0.230725 -0.007027
61.600000 13.138658 1.001621 0.220327 -0.007032
61.666667 13.560705 1.001622 0.209877 -0.007038
61.733333 14.005782 1.001623 0.199393 -0.007043
61.800000 14.475561 1.001625 0.188896 -0.007049
61.866667 14.971862 1.001626 0.178405 -0.007055
61.933333 15.496642 1.001627 0.167945 -0.007061
62.000000 16.051960 1.001629 0.157544 -0.007066
62.066667 16.639904 1.001630 0.147233 -0.007072
62.133333 17.262448 1.001632 0.137050 -0.007078
62.200000 17.921197 1.001633 0.127040 -0.007084
62.266667 18.616936 1.001634 0.117261 -0.007091
62.333333 19.348858 1.001636 0.107785 -0.007097
62.400000 20.113276 1.001637 0.098704 -0.007103
62.466667 20.901540 1.001639 0.090141 -0.007109
62.533333 21.696908 1.001640 0.082254 -0.007116
62.600000 22.470395 1.001642 0.075245 -0.007122
62.666667 23.176706 1.001643 0.069369 -0.007129
62.733333 23.753749 1.001645 0.064910 -0.007135
62.800000 24.131602 1.001646 0.062147 -0.007142
62.866667 24.254291 1.001648 0.061275 -0.007149
62.933333 24.105141 1.001649 0.062337 -0.007156
63.000000 23.715584 1.001651 0.065196 -0.007162
63.066667 23.148977 1.001653 0.069591 -0.007170
63.133333 22.474422 1.001654 0.075211 -0.007177
63.200000 21.748902 1.001656 0.081763 -0.007184
63.266667 21.012032 1.001658 0.089002 -0.007191
63.333333 20.288275 1.001659 0.096736 -0.007199
63.400000 19.591263 1.001661 0.104818 -0.007206
63.466667 18.927672 1.001663 0.113140 -0.007214
63.533333 18.299994 1.001665 0.121619 -0.007222
63.600000 17.708326 1.001667 0.130192 -0.007230
63.666667 17.151469 1.001668 0.138812 -0.007239
63.733333 16.627577 1.001670 0.147442 -0.007247
63.800000 16.134534 1.001672 0.156053 -0.007255
63.866667 15.670167 1.001674 0.164623 -0.007264
63.933333 15.232361 1.001676 0.173134 -0.007273
64.000000 14.819117 1.001679 0.181570 -0.007282
64.066667 14.428580 1.001681 0.189920 -0.007291
64.133333 14.059043 1.001683 0.198175 -0.007301
64.200000 13.708947 1.001685 0.206325 -0.007311
64.266667 13.376873 1.001687 0.214366 -0.007320
64.333333 13.061531 1.001690 0.222292 -0.007330
64.400000 12.761747 1.001692 0.230098 -0.007341
64.466667 12.476453 1.001694 0.237781 -0.007351
64.533333 12.204680 1.001697 0.245339 -0.007362
64.600000 11.945541 1.001699 0.252768 -0.007372
64.666667 11.698230 1.001702 0.260069 -0.007383
64.733333 11.462007 1.001704 0.267239 -0.007394
64.800000 11.236199 1.001707 0.274277 -0.007406
64.866667 11.020184 1.001710 0.281184 -0.007417
64.933333 10.813395 1.001712 0.287959 -0.007429
65.000000 10.615309 1.001715 0.294601 -0.007440
65.066667 10.425444 1.001718 0.301112 -0.007452
65.133333 10.243359 1.001720 0.307491 -0.007464
65.200000 10.068644 1.001723 0.313738 -0.007476
65.266667 9.900922 1.001726 0.319856 -0.007488
65.333333 9.739845 1.001729 0.325843 -0.007500
65.400000 9.585092 1.001732 0.331700 -0.007513
65.466667 9.436366 1.001735 0.337428 -0.007525
65.533333 9.293393 1.001737 0.343029 -0.007537
65.600000 9.155919 1.001740 0.348501 -0.007550
65.666667 9.023710 1.001743 0.353846 -0.007562
65.733333 8.896552 1.001746 0.359064 -0.007574
65.800000 8.774246 1.001749 0.364156 -0.007586
65.866667 8.656609 1.001751 0.369122 -0.007598
65.933333 8.543473 1.001754 0.373961 -0.007610
66.000000 8.434686 1.001757 0.378674 -0.007622
66.066667 8.330106 1.001760 0.383261 -0.007634
66.133333 8.229604 1.001762 0.387721 -0.007645
66.200000 8.133065 1.001765 0.392055 -0.007656
66.266667 8.040383 1.001767 0.396261 -0.007667
66.333333 7.951462 1.001770 0.400338 -0.007678
66.400000 7.866216 1.001772 0.404286 -0.007688
66.466667 7.784568 1.001775 0.408105 -0.007698
66.533333 7.706452 1.001777 0.411792 -0.007708
66.600000 7.631806 1.001779 0.415346 -0.007717
66.666667 7.560579 1.001781 0.418766 -0.007726
66.733333 7.492725 1.001783 0.422050 -0.007734
66.800000 7.428205 1.001785 0.425197 -0.007742
66.866667 7.366989 1.001786 0.428204 -0.007750
66.933333 7.309049 1.001788 0.431070 -0.007756
67.000000 7.254365 1.001789 0.433792 -0.007763
67.066667 7.202921 1.001791 0.436369 -0.007768
67.133333 7.154706 1.001792 0.438798 -0.007773
67.200000 7.109715 1.001793 0.441077 -0.007777
67.266667 7.067944 1.001794 0.443203 -0.007781
67.333333 7.029395 1.001794 0.445174 -0.007784
67.400000 6.994075 1.001795 0.446988 -0.007786
67.466667 6.961989 1.001795 0.448643 -0.007787
67.533333 6.933151 1.001795 0.450135 -0.007788
67.600000 6.907574 1.001795 0.451462 -0.007788
67.666667 6.885273 1.001795 0.452623 -0.007786
67.733333 6.866269 1.001794 0.453614 -0.007784
67.800000 6.850580 1.001794 0.454434 -0.007782
67.866667 6.838230 1.001793 0.455081 -0.007778
67.933333 6.829241 1.001792 0.455552 -0.007773
68.000000 6.823640 1.001790 0.455846 -0.007768
68.066667 6.821451 1.001789 0.455961 -0.007761
68.133333 6.822702 1.001787 0.455895 -0.007753
68.200000 6.827421 1.001785 0.455647 -0.007745
68.266667 6.835636 1.001783 0.455217 -0.007735
68.333333 6.847376 1.001781 0.454602 -0.007725
68.400000 6.862669 1.001778 0.453802 -0.007713
68.466667 6.881544 1.001775 0.452817 -0.007701
68.533333 6.904031 1.001772 0.451646 -0.007688
68.600000 6.930157 1.001769 0.450290 -0.007673
68.666667 6.959950 1.001765 0.448748 -0.007658
68.733333 6.993439 1.001761 0.447021 -0.007641
68.800000 7.030649 1.001757 0.445110 -0.007624
68.866667 7.071605 1.001753 0.443016 -0.007606
68.933333 7.116333 1.001749 0.440741 -0.007586
69.000000 7.164855 1.001744 0.438286 -0.007566
69.066667 7.217193 1.001739 0.435653 -0.007545
69.133333 7.273365 1.001734 0.432844 -0.007523
69.200000 7.333390 1.001729 0.429863 -0.007500
69.266667 7.397281 1.001723 0.426713 -0.007476
69.333333 7.465053 1.001718 0.423397 -0.007451
69.400000 7.536713 1.001712 0.419918 -0.007426
69.466667 7.612269 1.001706 0.416281 -0.007399
69.533333 7.691722 1.001699 0.412490 -0.007372
69.600000 7.775072 1.001693 0.408551 -0.007345
69.666667 7.862313 1.001686 0.404468 -0.007316
69.733333 7.953433 1.001680 0.400247 -0.007287
69.800000 8.048417 1.001673 0.395894 -0.007257
69.866667 8.147242 1.001666 0.391415 -0.007226
69.933333 8.249880 1.001659 0.386817 -0.007195
70.000000 8.356296 1.001651 0.382107 -0.007164
70.066667 8.466444 1.001644 0.377292 -0.007132
70.133333 8.580274 1.001636 0.372380 -0.007099
70.200000 8.697723 1.001629 0.367379 -0.007066
70.266667 8.818720 1.001621 0.362296 -0.007033
70.333333 8.943180 1.001613 0.357142 -0.007000
70.400000 9.071008 1.001606 0.351925 -0.006966
70.466667 9.202096 1.001598 0.346653 -0.006932
70.533333 9.336319 1.001590 0.341338 -0.006898
70.600000 9.473539 1.001582 0.335987 -0.006864
70.666667 9.613601 1.001574 0.330613 -0.006829
70.733333 9.756330 1.001566 0.325225 -0.006795
70.800000 9.901534 1.001558 0.319833 -0.006761
70.866667 10.048998 1.001550 0.314449 -0.006726
