# z LM (E,E) abs(P1) alpha
35.733333 10.725343 1.001767 0.290893 -0.007665
35.800000 10.678382 1.001768 0.292470 -0.007672
35.866667 10.632373 1.001770 0.294023 -0.007679
35.933333 10.587275 1.001771 0.295554 -0.007686
36.000000 10.543048 1.001773 0.297062 -0.007693
36.066667 10.499651 1.001775 0.298550 -0.007700
36.133333 10.457047 1.001776 0.300018 -0.007707
36.200000 10.415197 1.001778 0.301467 -0.007714
36.266667 10.374062 1.001780 0.302898 -0.007721
36.333333 10.333608 1.001781 0.304312 -0.007728
36.400000 10.293797 1.001783 0.305710 -0.007735
36.466667 10.254596 1.001785 0.307093 -0.007742
36.533333 10.215970 1.001786 0.308462 -0.007749
36.600000 10.177888 1.001788 0.309817 -0.007757
36.666667 10.140317 1.001790 0.311160 -0.007764
36.733333 10.103227 1.001791 0.312492 -0.007771
36.800000 10.066590 1.001793 0.313813 -0.007778
36.866667 10.030376 1.001795 0.315124 -0.007786
36.933333 9.994561 1.001796 0.316426 -0.007793
37.000000 9.959117 1.001798 0.317720 -0.007800
37.066667 9.924021 1.001800 0.319006 -0.007807
37.133333 9.889249 1.001801 0.320286 -0.007815
37.200000 9.854781 1.001803 0.321559 -0.007822
37.266667 9.820595 1.001805 0.322827 -0.007829
37.333333 9.786672 1.001806 0.324091 -0.007836
37.400000 9.752995 1.001808 0.325350 -0.007844
37.466667 9.719547 1.001810 0.326605 -0.007851
37.533333 9.686312 1.001811 0.327857 -0.007858
37.600000 9.653277 1.001813 0.329106 -0.007865
37.666667 9.620428 1.001815 0.330353 -0.007873
37.733333 9.587754 1.001816 0.331598 -0.007880
37.800000 9.555245 1.001818 0.332842 -0.007887
37.866667 9.522891 1.001819 0.334084 -0.007894
37.933333 9.490684 1.001821 0.335325 -0.007901
38.000000 9.458617 1.001823 0.336565 -0.007908
38.066667 9.426684 1.001824 0.337805 -0.007915
38.133333 9.394880 1.001826 0.339044 -0.007921
38.200000 9.363201 1.001827 0.340283 -0.007928
38.266667 9.331645 1.001829 0.341521 -0.007935
38.333333 9.300209 1.001830 0.342760 -0.007941
38.400000 9.268892 1.001832 0.343998 -0.007948
38.466667 9.237694 1.001833 0.345235 -0.007954
38.533333 9.206615 1.001835 0.346473 -0.007960
38.600000 9.175656 1.001836 0.347710 -0.007966
38.666667 9.144820 1.001838 0.348947 -0.007972
38.733333 9.114108 1.001839 0.350183 -0.007978
38.800000 9.083523 1.001840 0.351418 -0.007984
38.866667 9.053070 1.001841 0.352652 -0.007989
38.933333 9.022751 1.001843 0.353885 -0.007994
39.000000 8.992572 1.001844 0.355117 -0.008000
39.066667 8.962536 1.001845 0.356347 -0.008005
39.133333 8.932649 1.001846 0.357575 -0.008009
39.200000 8.902916 1.001847 0.358801 -0.008014
39.266667 8.873342 1.001848 0.360025 -0.008019
39.333333 8.843932 1.001849 0.361246 -0.008023
39.400000 8.814692 1.001850 0.362464 -0.008027
39.466667 8.785627 1.001851 0.363679 -0.008031
39.533333 8.756743 1.001852 0.364891 -0.008035
39.600000 8.728044 1.001853 0.366098 -0.008038
39.666667 8.699535 1.001854 0.367302 -0.008042
39.733333 8.671222 1.001854 0.368501 -0.008045
39.800000 8.643108 1.001855 0.369696 -0.008048
39.866667 8.615198 1.001856 0.370886 -0.008050
39.933333 8.587495 1.001856 0.372070 -0.008053
40.000000 8.560003 1.001857 0.373250 -0.008055
40.066667 8.532724 1.001857 0.374424 -0.008057
40.133333 8.505661 1.001858 0.375593 -0.008059
40.200000 8.478815 1.001858 0.376755 -0.008060
40.266667 8.452187 1.001858 0.377912 -0.008062
40.333333 8.425778 1.001859 0.379063 -0.008063
40.400000 8.399588 1.001859 0.380207 -0.008064
40.466667 8.373616 1.001859 0.381346 -0.008065
40.533333 8.347861 1.001859 0.382478 -0.008065
40.600000 8.322320 1.001859 0.383605 -0.008065
40.666667 8.296990 1.001859 0.384725 -0.008066
40.733333 8.271869 1.001859 0.385839 -0.008065
40.800000 8.246951 1.001859 0.386948 -0.008065
40.866667 8.222232 1.001859 0.388051 -0.008065
40.933333 8.197706 1.001859 0.389148 -0.008064
41.000000 8.173366 1.001858 0.390240 -0.008063
41.066667 8.149206 1.001858 0.391327 -0.008062
41.133333 8.125219 1.001858 0.392409 -0.008060
41.200000 8.101394 1.001858 0.393487 -0.008059
41.266667 8.077725 1.001857 0.394561 -0.008057
41.333333 8.054200 1.001857 0.395631 -0.008056
41.400000 8.030811 1.001856 0.396697 -0.008054
41.466667 8.007547 1.001856 0.397761 -0.008051
41.533333 7.984397 1.001855 0.398823 -0.008049
41.600000 7.961351 1.001855 0.399883 -0.008047
41.666667 7.938395 1.001854 0.400941 -0.008044
41.733333 7.915520 1.001854 0.401998 -0.008042
41.800000 7.892713 1.001853 0.403055 -0.008039
41.866667 7.869961 1.001852 0.404112 -0.008036
41.933333 7.847255 1.001852 0.405170 -0.008033
42.000000 7.824580 1.001851 0.406229 -0.008030
42.066667 7.801927 1.001850 0.407290 -0.008027
42.133333 7.779283 1.001849 0.408353 -0.008024
42.200000 7.756637 1.001849 0.409419 -0.008020
42.266667 7.733980 1.001848 0.410489 -0.008017
42.333333 7.711299 1.001847 0.411562 -0.008014
42.400000 7.688587 1.001846 0.412639 -0.008010
42.466667 7.665834 1.001846 0.413722 -0.008007
42.533333 7.643032 1.001845 0.414809 -0.008004
42.600000 7.620174 1.001844 0.415902 -0.008000
42.666667 7.597253 1.001843 0.417001 -0.007997
42.733333 7.574264 1.001843 0.418106 -0.007994
42.800000 7.551202 1.001842 0.419218 -0.007991
42.866667 7.528065 1.001841 0.420336 -0.007987
42.933333 7.504851 1.001840 0.421461 -0.007984
43.000000 7.481559 1.001840 0.422593 -0.007981
43.066667 7.458190 1.001839 0.423731 -0.007978
43.133333 7.434745 1.001838 0.424877 -0.007975
43.200000 7.411229 1.001838 0.426028 -0.007972
43.266667 7.387645 1.001837 0.427187 -0.007970
43.333333 7.364000 1.001836 0.428351 -0.007967
43.400000 7.340303 1.001836 0.429521 -0.007965
43.466667 7.316562 1.001835 0.430697 -0.007963
43.533333 7.292789 1.001835 0.431877 -0.007960
43.600000 7.268994 1.001834 0.433062 -0.007959
43.666667 7.245193 1.001834 0.434251 -0.007957
43.733333 7.221400 1.001834 0.435442 -0.007955
43.800000 7.197631 1.001833 0.436635 -0.007954
43.866667 7.173905 1.001833 0.437829 -0.007953
43.933333 7.150240 1.001833 0.439024 -0.007952
44.000000 7.126658 1.001833 0.440217 -0.007951
44.066667 7.103179 1.001833 0.441409 -0.007951
44.133333 7.079826 1.001833 0.442597 -0.007951
44.200000 7.056623 1.001833 0.443781 -0.007951
44.266667 7.033594 1.001833 0.444959 -0.007951
44.333333 7.010764 1.001833 0.446130 -0.007952
44.400000 6.988161 1.001833 0.447293 -0.007952
44.466667 6.965809 1.001833 0.448445 -0.007953
44.533333 6.943738 1.001834 0.449586 -0.007955
44.600000 6.921974 1.001834 0.450714 -0.007957
44.666667 6.900545 1.001834 0.451828 -0.007958
44.733333 6.879479 1.001835 0.452925 -0.007961
44.800000 6.858805 1.001836 0.454004 -0.007963
44.866667 6.838551 1.001836 0.455064 -0.007966
44.933333 6.818744 1.001837 0.456103 -0.007969
45.000000 6.799413 1.001838 0.457119 -0.007972
45.066667 6.780584 1.001838 0.458111 -0.007976
45.133333 6.762284 1.001839 0.459077 -0.007980
45.200000 6.744539 1.001840 0.460016 -0.007984
45.266667 6.727374 1.001841 0.460926 -0.007989
45.333333 6.710813 1.001842 0.461806 -0.007993
45.400000 6.694881 1.001844 0.462654 -0.007998
45.466667 6.679598 1.001845 0.463468 -0.008003
45.533333 6.664985 1.001846 0.464249 -0.008009
45.600000 6.651063 1.001847 0.464993 -0.008015
45.666667 6.637849 1.001849 0.465701 -0.008021
45.733333 6.625359 1.001850 0.466372 -0.008027
45.800000 6.613608 1.001852 0.467003 -0.008033
45.866667 6.602610 1.001853 0.467595 -0.008040
45.933333 6.592374 1.001855 0.468146 -0.008046
46.000000 6.582911 1.001856 0.468656 -0.008053
46.066667 6.574227 1.001858 0.469125 -0.008060
46.133333 6.566327 1.001860 0.469552 -0.008067
46.200000 6.559213 1.001861 0.469937 -0.008075
46.266667 6.552888 1.001863 0.470279 -0.008082
46.333333 6.547347 1.001865 0.470579 -0.008090
46.400000 6.542587 1.001866 0.470837 -0.008097
46.466667 6.538601 1.001868 0.471053 -0.008105
46.533333 6.535380 1.001870 0.471228 -0.008112
46.600000 6.532911 1.001872 0.471362 -0.008120
46.666667 6.531181 1.001873 0.471456 -0.008128
46.733333 6.530171 1.001875 0.471511 -0.008135
46.800000 6.529862 1.001877 0.471527 -0.008143
46.866667 6.530232 1.001879 0.471507 -0.008150
46.933333 6.531256 1.001880 0.471452 -0.008158
47.000000 6.532905 1.001882 0.471362 -0.008165
47.066667 6.535150 1.001884 0.471240 -0.008172
47.133333 6.537957 1.001885 0.471088 -0.008179
47.200000 6.541290 1.001887 0.470907 -0.008186
47.266667 6.545113 1.001888 0.470700 -0.008193
47.333333 6.549384 1.001890 0.470469 -0.008199
47.400000 6.554061 1.001891 0.470216 -0.008205
47.466667 6.559098 1.001893 0.469943 -0.008211
47.533333 6.564450 1.001894 0.469653 -0.008217
47.600000 6.570067 1.001895 0.469350 -0.008222
47.666667 6.575898 1.001896 0.469035 -0.008228
47.733333 6.581892 1.001898 0.468711 -0.008232
47.800000 6.587994 1.001899 0.468382 -0.008237
47.866667 6.594151 1.001900 0.468050 -0.008241
47.933333 6.600306 1.001900 0.467719 -0.008244
48.000000 6.606402 1.001901 0.467391 -0.008248
48.066667 6.612384 1.001902 0.467069 -0.008250
48.133333 6.618195 1.001902 0.466756 -0.008253
48.200000 6.623777 1.001903 0.466457 -0.008255
48.266667 6.629074 1.001903 0.466172 -0.008256
48.333333 6.634032 1.001903 0.465906 -0.008257
48.400000 6.638595 1.001904 0.465661 -0.008258
48.466667 6.642712 1.001904 0.465441 -0.008258
48.533333 6.646330 1.001903 0.465247 -0.008258
48.600000 6.649402 1.001903 0.465082 -0.008257
48.666667 6.651882 1.001903 0.464950 -0.008256
48.733333 6.653726 1.001903 0.464851 -0.008254
48.800000 6.654894 1.001902 0.464788 -0.008251
48.866667 6.655349 1.001901 0.464764 -0.008249
48.933333 6.655060 1.001901 0.464780 -0.008245
49.000000 6.653997 1.001900 0.464836 -0.008242
49.066667 6.652138 1.001899 0.464936 -0.008237
49.133333 6.649461 1.001898 0.465079 -0.008233
49.200000 6.645954 1.001896 0.465267 -0.008227
49.266667 6.641606 1.001895 0.465500 -0.008222
49.333333 6.636414 1.001894 0.465778 -0.008216
49.400000 6.630379 1.001892 0.466102 -0.008209
49.466667 6.623508 1.001891 0.466471 -0.008202
49.533333 6.615813 1.001889 0.466884 -0.008195
49.600000 6.607311 1.001887 0.467342 -0.008187
49.666667 6.598026 1.001885 0.467841 -0.008179
49.733333 6.587987 1.001883 0.468383 -0.008170
49.800000 6.577226 1.001881 0.468963 -0.008161
49.866667 6.565784 1.001879 0.469581 -0.008152
49.933333 6.553704 1.001877 0.470235 -0.008143
50.000000 6.541035 1.001875 0.470921 -0.008133
50.066667 6.527830 1.001872 0.471638 -0.008123
50.133333 6.514147 1.001870 0.472381 -0.008113
50.200000 6.500046 1.001868 0.473149 -0.008102
50.266667 6.485593 1.001865 0.473937 -0.008092
50.333333 6.470857 1.001863 0.474741 -0.008081
50.400000 6.455908 1.001860 0.475559 -0.008070
50.466667 6.440821 1.001858 0.476386 -0.008059
50.533333 6.425672 1.001855 0.477218 -0.008048
50.600000 6.410539 1.001852 0.478050 -0.008037
50.666667 6.395503 1.001850 0.478878 -0.008026
50.733333 6.380643 1.001847 0.479698 -0.008014
50.800000 6.366043 1.001845 0.480505 -0.008003
50.866667 6.351784 1.001842 0.481294 -0.007992
50.933333 6.337949 1.001840 0.482062 -0.007981
51.000000 6.324621 1.001837 0.482802 -0.007971
51.066667 6.311882 1.001835 0.483510 -0.007960
51.133333 6.299814 1.001832 0.484183 -0.007949
51.200000 6.288496 1.001830 0.484814 -0.007939
51.266667 6.278007 1.001828 0.485400 -0.007929
51.333333 6.268426 1.001825 0.485936 -0.007919
51.400000 6.259827 1.001823 0.486417 -0.007909
51.466667 6.252285 1.001821 0.486839 -0.007900
51.533333 6.245871 1.001819 0.487199 -0.007891
51.600000 6.240653 1.001817 0.487492 -0.007883
51.666667 6.236698 1.001815 0.487714 -0.007874
51.733333 6.234069 1.001813 0.487862 -0.007866
51.800000 6.232826 1.001811 0.487931 -0.007859
51.866667 6.233027 1.001810 0.487920 -0.007852
51.933333 6.234724 1.001808 0.487825 -0.007845
52.000000 6.237968 1.001807 0.487643 -0.007839
52.066667 6.242804 1.001806 0.487371 -0.007833
52.133333 6.249275 1.001804 0.487008 -0.007828
52.200000 6.257419 1.001803 0.486552 -0.007823
52.266667 6.267269 1.001802 0.486000 -0.007819
52.333333 6.278855 1.001801 0.485352 -0.007815
52.400000 6.292201 1.001801 0.484607 -0.007812
52.466667 6.307326 1.001800 0.483764 -0.007809
52.533333 6.324246 1.001799 0.482823 -0.007806
52.600000 6.342969 1.001799 0.481783 -0.007805
52.666667 6.363499 1.001799 0.480646 -0.007803
52.733333 6.385835 1.001798 0.479411 -0.007802
52.800000 6.409967 1.001798 0.478081 -0.007802
52.866667 6.435883 1.001798 0.476657 -0.007802
52.933333 6.463562 1.001798 0.475140 -0.007803
53.000000 6.492976 1.001799 0.473534 -0.007804
53.066667 6.524091 1.001799 0.471841 -0.007805
53.133333 6.556865 1.001799 0.470064 -0.007807
53.200000 6.591250 1.001800 0.468207 -0.007809
53.266667 6.627187 1.001801 0.466273 -0.007812
53.333333 6.664613 1.001801 0.464269 -0.007815
53.400000 6.703453 1.001802 0.462197 -0.007819
53.466667 6.743626 1.001803 0.460064 -0.007823
53.533333 6.785039 1.001804 0.457876 -0.007827
53.600000 6.827593 1.001805 0.455638 -0.007832
53.666667 6.871178 1.001806 0.453358 -0.007836
53.733333 6.915674 1.001807 0.451041 -0.007842
53.800000 6.960952 1.001809 0.448696 -0.007847
53.866667 7.006874 1.001810 0.446330 -0.007853
53.933333 7.053291 1.001811 0.443951 -0.007858
54.000000 7.100045 1.001813 0.441568 -0.007864
54.066667 7.146969 1.001814 0.439189 -0.007871
54.133333 7.193885 1.001816 0.436823 -0.007877
54.200000 7.240609 1.001817 0.434480 -0.007883
54.266667 7.286946 1.001819 0.432168 -0.007890
54.333333 7.332695 1.001820 0.429898 -0.007896
54.400000 7.377648 1.001822 0.427679 -0.007903
54.466667 7.421592 1.001823 0.425520 -0.007910
54.533333 7.464308 1.001825 0.423433 -0.007916
54.600000 7.505575 1.001826 0.421426 -0.007923
54.666667 7.545171 1.001828 0.419509 -0.007929
54.733333 7.582871 1.001829 0.417692 -0.007935
54.800000 7.618456 1.001831 0.415985 -0.007942
54.866667 7.651707 1.001832 0.414395 -0.007948
54.933333 7.682414 1.001833 0.412933 -0.007954
55.000000 7.710374 1.001835 0.411606 -0.007959
55.066667 7.735393 1.001836 0.410422 -0.007965
55.133333 7.757291 1.001837 0.409388 -0.007970
55.200000 7.775903 1.001838 0.408512 -0.007975
55.266667 7.791081 1.001839 0.407799 -0.007980
55.333333 7.802695 1.001840 0.407254 -0.007984
55.400000 7.810635 1.001841 0.406882 -0.007988
55.466667 7.814816 1.001842 0.406686 -0.007992
55.533333 7.815175 1.001843 0.406669 -0.007995
55.600000 7.811674 1.001844 0.406833 -0.007998
55.666667 7.804299 1.001844 0.407179 -0.008001
55.733333 7.793063 1.001845 0.407706 -0.008003
55.800000 7.778007 1.001845 0.408413 -0.008005
55.866667 7.759192 1.001845 0.409299 -0.008006
55.933333 7.736708 1.001846 0.410360 -0.008008
56.000000 7.710668 1.001846 0.411592 -0.008008
56.066667 7.681205 1.001846 0.412990 -0.008009
56.133333 7.648475 1.001846 0.414549 -0.008008
56.200000 7.612651 1.001846 0.416263 -0.008008
56.266667 7.573924 1.001846 0.418123 -0.008007
56.333333 7.532499 1.001845 0.420122 -0.008006
56.400000 7.488594 1.001845 0.422251 -0.008004
56.466667 7.442437 1.001844 0.424500 -0.008002
56.533333 7.394265 1.001844 0.426861 -0.007999
56.600000 7.344318 1.001843 0.429323 -0.007996
56.666667 7.292844 1.001842 0.431875 -0.007993
56.733333 7.240091 1.001841 0.434506 -0.007989
56.800000 7.186306 1.001840 0.437205 -0.007985
56.866667 7.131738 1.001839 0.439960 -0.007980
56.933333 7.076630 1.001838 0.442760 -0.007976
57.000000 7.021222 1.001837 0.445594 -0.007971
57.066667 6.965750 1.001836 0.448448 -0.007965
57.133333 6.910442 1.001835 0.451313 -0.007959
57.200000 6.855521 1.001833 0.454176 -0.007953
57.266667 6.801201 1.001832 0.457025 -0.007947
57.333333 6.747689 1.001830 0.459849 -0.007941
57.400000 6.695183 1.001829 0.462638 -0.007934
57.466667 6.643873 1.001827 0.465379 -0.007927
57.533333 6.593940 1.001826 0.468062 -0.007920
57.600000 6.545556 1.001824 0.470676 -0.007913
57.666667 6.498886 1.001822 0.473212 -0.007906
57.733333 6.454085 1.001821 0.475659 -0.007898
57.800000 6.411300 1.001819 0.478008 -0.007891
57.866667 6.370670 1.001817 0.480249 -0.007883
57.933333 6.332327 1.001815 0.482374 -0.007876
58.000000 6.296394 1.001814 0.484373 -0.007868
58.066667 6.262988 1.001812 0.486240 -0.007860
58.133333 6.232218 1.001810 0.487965 -0.007853
58.200000 6.204187 1.001808 0.489543 -0.007845
58.266667 6.178992 1.001807 0.490965 -0.007838
58.333333 6.156725 1.001805 0.492225 -0.007830
58.400000 6.137469 1.001803 0.493318 -0.007823
58.466667 6.121305 1.001802 0.494236 -0.007816
58.533333 6.108307 1.001800 0.494977 -0.007809
58.600000 6.098547 1.001798 0.495533 -0.007802
58.666667 6.092089 1.001797 0.495902 -0.007796
58.733333 6.088995 1.001795 0.496078 -0.007789
58.800000 6.089323 1.001794 0.496060 -0.007783
58.866667 6.093126 1.001793 0.495842 -0.007778
58.933333 6.100454 1.001791 0.495424 -0.007772
59.000000 6.111354 1.001790 0.494803 -0.007767
59.066667 6.125869 1.001789 0.493977 -0.007762
59.133333 6.144040 1.001788 0.492944 -0.007758
59.200000 6.165904 1.001787 0.491705 -0.007753
59.266667 6.191494 1.001786 0.490259 -0.007750
59.333333 6.220843 1.001785 0.488605 -0.007746
59.400000 6.253978 1.001785 0.486745 -0.007743
59.466667 6.290925 1.001784 0.484678 -0.007741
59.533333 6.331705 1.001784 0.482408 -0.007738
59.600000 6.376338 1.001783 0.479936 -0.007737
59.666667 6.424840 1.001783 0.477263 -0.007735
59.733333 6.477222 1.001783 0.474394 -0.007734
59.800000 6.533494 1.001783 0.471330 -0.007734
59.866667 6.593660 1.001783 0.468077 -0.007734
59.933333 6.657720 1.001783 0.464637 -0.007734
60.000000 6.725671 1.001783 0.461016 -0.007735
60.066667 6.797503 1.001783 0.457220 -0.007737
60.133333 6.873202 1.001784 0.453252 -0.007739
60.200000 6.952745 1.001784 0.449120 -0.007741
60.266667 7.036107 1.001785 0.444831 -0.007744
60.333333 7.123252 1.001786 0.440390 -0.007747
60.400000 7.214135 1.001787 0.435806 -0.007751
60.466667 7.308706 1.001788 0.431087 -0.007755
60.533333 7.406900 1.001789 0.426241 -0.007760
60.600000 7.508643 1.001790 0.421277 -0.007765
60.666667 7.613848 1.001791 0.416205 -0.007771
60.733333 7.722415 1.001793 0.411035 -0.007777
60.800000 7.834226 1.001794 0.405778 -0.007784
60.866667 7.949149 1.001796 0.400445 -0.007791
60.933333 8.067029 1.001797 0.395047 -0.007798
61.000000 8.187693 1.001799 0.389597 -0.007806
61.066667 8.310946 1.001801 0.384107 -0.007814
61.133333 8.436565 1.001803 0.378592 -0.007823
61.200000 8.564302 1.001805 0.373065 -0.007832
61.266667 8.693878 1.001807 0.367541 -0.007841
61.333333 8.824984 1.001810 0.362035 -0.007851
61.400000 8.957276 1.001812 0.356563 -0.007862
61.466667 9.090373 1.001814 0.351141 -0.007872
61.533333 9.223858 1.001817 0.345786 -0.007883
61.600000 9.357275 1.001820 0.340515 -0.007894
61.666667 9.490125 1.001822 0.335346 -0.007906
61.733333 9.621869 1.001825 0.330298 -0.007918
61.800000 9.751929 1.001828 0.325389 -0.007930
61.866667 9.879687 1.001831 0.320638 -0.007942
61.933333 10.004485 1.001834 0.316065 -0.007955
62.000000 10.125637 1.001837 0.311687 -0.007968
62.066667 10.242425 1.001840 0.307524 -0.007981
62.133333 10.354111 1.001843 0.303595 -0.007994
62.200000 10.459946 1.001846 0.299918 -0.008008
62.266667 10.559175 1.001849 0.296511 -0.008021
62.333333 10.651056 1.001852 0.293391 -0.008035
62.400000 10.734868 1.001855 0.290574 -0.008049
62.466667 10.809927 1.001859 0.288074 -0.008063
62.533333 10.875599 1.001862 0.285904 -0.008078
62.600000 10.931317 1.001865 0.284076 -0.008092
62.666667 10.976596 1.001869 0.282599 -0.008107
62.733333 11.011040 1.001872 0.281480 -0.008121
62.800000 11.034359 1.001875 0.280726 -0.008136
62.866667 11.046374 1.001879 0.280338 -0.008151
62.933333 11.047020 1.001882 0.280317 -0.008165
63.000000 11.036353 1.001886 0.280661 -0.008180
63.066667 11.014543 1.001889 0.281367 -0.008195
63.133333 10.981869 1.001892 0.282427 -0.008210
63.200000 10.938713 1.001896 0.283834 -0.008224
63.266667 10.885548 1.001899 0.285577 -0.008239
63.333333 10.822924 1.001902 0.287643 -0.008254
63.400000 10.751454 1.001906 0.290020 -0.008268
63.466667 10.671802 1.001909 0.292691 -0.008283
63.533333 10.584665 1.001912 0.295642 -0.008297
63.600000 10.490759 1.001916 0.298856 -0.008311
63.666667 10.390810 1.001919 0.302315 -0.008325
63.733333 10.285539 1.001922 0.306001 -0.008339
63.800000 10.175653 1.001925 0.309897 -0.008353
63.866667 10.061837 1.001929 0.313984 -0.008367
63.933333 9.944747 1.001932 0.318246 -0.008380
64.000000 9.825006 1.001935 0.322663 -0.008393
64.066667 9.703201 1.001938 0.327220 -0.008406
64.133333 9.579878 1.001941 0.331899 -0.008419
64.200000 9.455545 1.001944 0.336684 -0.008431
64.266667 9.330668 1.001946 0.341560 -0.008444
64.333333 9.205675 1.001949 0.346510 -0.008456
64.400000 9.080954 1.001952 0.351522 -0.008467
64.466667 8.956857 1.001954 0.356580 -0.008479
64.533333 8.833703 1.001957 0.361672 -0.008490
64.600000 8.711774 1.001959 0.366785 -0.008500
64.666667 8.591327 1.001962 0.371906 -0.008511
64.733333 8.472587 1.001964 0.377025 -0.008521
64.800000 8.355755 1.001966 0.382131 -0.008530
64.866667 8.241007 1.001968 0.387213 -0.008540
64.933333 8.128500 1.001970 0.392261 -0.008548
65.000000 8.018370 1.001972 0.397266 -0.008557
65.066667 7.910735 1.001974 0.402220 -0.008564
65.133333 7.805701 1.001976 0.407113 -0.008572
65.200000 7.703355 1.001978 0.411938 -0.008579
65.266667 7.603775 1.001979 0.416688 -0.008585
65.333333 7.507029 1.001980 0.421355 -0.008591
65.400000 7.413171 1.001982 0.425933 -0.008597
65.466667 7.322251 1.001983 0.430415 -0.008601
65.533333 7.234310 1.001984 0.434795 -0.008606
65.600000 7.149382 1.001985 0.439067 -0.008609
65.666667 7.067495 1.001985 0.443226 -0.008612
65.733333 6.988676 1.001986 0.447266 -0.008615
65.800000 6.912943 1.001986 0.451183 -0.008617
65.866667 6.840314 1.001987 0.454972 -0.008618
65.933333 6.770802 1.001987 0.458627 -0.008619
66.000000 6.704421 1.001987 0.462146 -0.008619
66.066667 6.641179 1.001987 0.465523 -0.008618
66.133333 6.581086 1.001986 0.468755 -0.008616
66.200000 6.524150 1.001986 0.471838 -0.008614
66.266667 6.470377 1.001985 0.474768 -0.008611
66.333333 6.419774 1.001984 0.477542 -0.008608
66.400000 6.372348 1.001983 0.480156 -0.008603
66.466667 6.328105 1.001982 0.482608 -0.008598
66.533333 6.287052 1.001981 0.484895 -0.008592
66.600000 6.249197 1.001979 0.487013 -0.008585
66.666667 6.214548 1.001977 0.488959 -0.008578
66.733333 6.183113 1.001975 0.490732 -0.008570
66.800000 6.154903 1.001973 0.492328 -0.008561
66.866667 6.129929 1.001971 0.493746 -0.008551
66.933333 6.108203 1.001969 0.494982 -0.008540
67.000000 6.089738 1.001966 0.496036 -0.008528
67.066667 6.074550 1.001963 0.496904 -0.008516
67.133333 6.062654 1.001960 0.497585 -0.008503
67.200000 6.054068 1.001957 0.498077 -0.008489
67.266667 6.048812 1.001953 0.498379 -0.008474
67.333333 6.046906 1.001950 0.498488 -0.008458
67.400000 6.048374 1.001946 0.498404 -0.008442
67.466667 6.053240 1.001942 0.498125 -0.008424
67.533333 6.061530 1.001938 0.497649 -0.008406
67.600000 6.073272 1.001933 0.496977 -0.008387
67.666667 6.088497 1.001929 0.496107 -0.008367
67.733333 6.107237 1.001924 0.495038 -0.008346
67.800000 6.129526 1.001919 0.493769 -0.008324
67.866667 6.155400 1.001914 0.492300 -0.008302
67.933333 6.184897 1.001908 0.490631 -0.008279
68.000000 6.218059 1.001903 0.488762 -0.008255
68.066667 6.254927 1.001897 0.486691 -0.008230
68.133333 6.295549 1.001891 0.484421 -0.008205
68.200000 6.339970 1.001885 0.481949 -0.008178
68.266667 6.388241 1.001879 0.479278 -0.008151
68.333333 6.440416 1.001872 0.476408 -0.008124
68.400000 6.496550 1.001866 0.473339 -0.008095
68.466667 6.556701 1.001859 0.470073 -0.008066
68.533333 6.620930 1.001852 0.466609 -0.008036
68.600000 6.689303 1.001845 0.462951 -0.008006
68.666667 6.761886 1.001838 0.459098 -0.007975
68.733333 6.838750 1.001831 0.455054 -0.007943
68.800000 6.919970 1.001824 0.450818 -0.007911
68.866667 7.005623 1.001816 0.446395 -0.007879
68.933333 7.095793 1.001808 0.441784 -0.007845
69.000000 7.190564 1.001801 0.436990 -0.007812
69.066667 7.290026 1.001793 0.432015 -0.007778
69.133333 7.394275 1.001785 0.426861 -0.007743
69.200000 7.503411 1.001777 0.421531 -0.007709
69.266667 7.617536 1.001769 0.416029 -0.007673
69.333333 7.736762 1.001760 0.410357 -0.007638
69.400000 7.861203 1.001752 0.404520 -0.007602
69.466667 7.990981 1.001744 0.398521 -0.007566
69.533333 8.126224 1.001736 0.392364 -0.007530
69.600000 8.267067 1.001727 0.386053 -0.007494
69.666667 8.413650 1.001719 0.379592 -0.007458
69.733333 8.566123 1.001711 0.372987 -0.007421
69.800000 8.724644 1.001702 0.366242 -0.007385
69.866667 8.889378 1.001694 0.359361 -0.007349
69.933333 9.060500 1.001685 0.352351 -0.007312
70.000000 9.238196 1.001677 0.345215 -0.007276
70.066667 9.422659 1.001669 0.337961 -0.007240
70.133333 9.614096 1.001660 0.330594 -0.007204
70.200000 9.812723 1.001652 0.323120 -0.007169
70.266667 10.018770 1.001644 0.315545 -0.007134
70.333333 10.232478 1.001636 0.307876 -0.007099
70.400000 10.454101 1.001628 0.300120 -0.007064
70.466667 10.683908 1.001620 0.292284 -0.007030
70.533333 10.922180 1.001612 0.284375 -0.006996
70.600000 11.169213 1.001605 0.276401 -0.006963
70.666667 11.425314 1.001597 0.268370 -0.006931
70.733333 11.690805 1.001590 0.260291 -0.006899
70.800000 11.966019 1.001583 0.252173 -0.006867
70.866667 12.251298 1.001576 0.244025 -0.006837
70.933333 12.546992 1.001569 0.235858 -0.006807
71.000000 12.853450 1.001562 0.227681 -0.006778
71.066667 13.171019 1.001556 0.219507 -0.006750
71.133333 13.500031 1.001549 0.211348 -0.006722
71.200000 13.840790 1.001543 0.203217 -0.006696
71.266667 14.193558 1.001537 0.195129 -0.006670
71.333333 14.558527 1.001532 0.187100 -0.006646
71.400000 14.935789 1.001526 0.179147 -0.006622
71.466667 15.325292 1.001521 0.171291 -0.006600
